日期,日期_mmdd,播出時間,歌曲名稱,演唱(奏)者,專輯,出版者,CD編號,dt_days_ago,page,scraped_at
2026-03-25,03/25,00:54,寂寞考,盧廣仲,100種生活,,,1,2,2026-03-26T01:06:28
2026-03-25,03/25,00:59,離別的感覺,演奏曲,韓劇 看見味道的少女 電視原聲帶,,,1,2,2026-03-26T01:06:28
2026-03-25,03/25,01:00,特別的愛給特別的你,伍思凱,我真的很不錯...精選,,,1,2,2026-03-26T01:06:28
2026-03-25,03/25,01:05,I'M SO EXCITED,POINTER SISTERS,BEST OF THE POINTER SISTERS,,,1,2,2026-03-26T01:06:28
2026-03-25,03/25,01:09,3D舞力全失,自由發揮,電影原聲帶,,,1,2,2026-03-26T01:06:28
2026-03-25,03/25,01:13,絕口不提!愛你,鄭中基,絕口不提!愛你,,,1,2,2026-03-26T01:06:28
2026-03-25,03/25,01:18,不知不覺(韓),ALEX(艾力克斯),浪漫本事(MY VINTAGE ROMANCE),,,1,2,2026-03-26T01:06:28
2026-03-25,03/25,01:21,不得不愛,潘瑋柏 / 弦子,高手,,,1,2,2026-03-26T01:06:28
2026-03-25,03/25,01:26,慢慢等,韋禮安,慢慢等 EP,,,1,2,2026-03-26T01:06:28
2026-03-25,03/25,01:30,COLD HEART(PNAU Remix),ELTON JOHN / DUA LIPA,THE LOCKDOWN SESSIONS,,,1,2,2026-03-26T01:06:28
2026-03-25,03/25,01:34,STYLE,TAYLOR SWIFT(泰勒絲),1989,,,1,2,2026-03-26T01:06:28
2026-03-25,03/25,01:38,食等睡等(客),陳以諾Sarah,慢花誌,,,1,2,2026-03-26T01:06:28
2026-03-25,03/25,01:41,DI DA DI(國),卡奇社,日光傾城,,,1,3,2026-03-26T01:06:30
2026-03-25,03/25,01:46,嚮往的世界,閻奕格,,,,1,3,2026-03-26T01:06:30
2026-03-25,03/25,01:50,野百合也有春天,永邦,永邦.COME,,,1,3,2026-03-26T01:06:30
2026-03-25,03/25,01:54,你是唯一,潘越雲 / 張信哲,唯一潘越雲精選,,,1,3,2026-03-26T01:06:30
2026-03-25,03/25,02:00,你快樂所以我快樂,王菲,快樂不快樂,,,1,3,2026-03-26T01:06:30
2026-03-25,03/25,02:04,愛情是什麼(韓),徐賢真 / 柳昇佑,"又,吳海英 韓劇原聲帶",,,1,3,2026-03-26T01:06:30
2026-03-25,03/25,02:08,第一次,胡彥斌 / 鄭中基,文武雙全升級版~19歲音樂玩家,,,1,3,2026-03-26T01:06:30
2026-03-25,03/25,02:12,LYDIA(國),阿布絲.塔娜比瑪,蓋亞高校-如果我是外星人 你會愛我嗎?,,,1,3,2026-03-26T01:06:30
2026-03-25,03/25,02:16,RUNAWAY,JANET JACKSON,JANET JACKSON DESIGN OF A DECADE,,,1,3,2026-03-26T01:06:30
2026-03-25,03/25,02:19,EMPIRE STATE OF MIND,JAY-Z / ALICIA KEYS,BLUEPRINT 3(藍圖3),,,1,3,2026-03-26T01:06:30
2026-03-25,03/25,02:24,愛情,郭富城,國度,,,1,3,2026-03-26T01:06:30
2026-03-25,03/25,02:28,隱形的翅膀,張韶涵,潘朵拉,,,1,3,2026-03-26T01:06:30
2026-03-25,03/25,02:32,星空,五月天,第二人生,,,1,4,2026-03-26T01:06:32
2026-03-25,03/25,02:37,VERSACE ON THE FLOOR,BRUNO MARS,24K魔幻(XXIV K MAGIC),,,1,4,2026-03-26T01:06:32
2026-03-25,03/25,02:41,又一年又三年,品冠,後來的我 新歌+精選,,,1,4,2026-03-26T01:06:32
2026-03-25,03/25,02:46,像我這樣重感情的人,裘海正,放下感情,,,1,4,2026-03-26T01:06:32
2026-03-25,03/25,02:51,滾滾紅塵,陳淑樺,一生守候,,,1,4,2026-03-26T01:06:32
2026-03-25,03/25,02:54,風吹的願望,江蕙 / 江淑娜,風吹的願望,,,1,4,2026-03-26T01:06:32
2026-03-25,03/25,03:00,秘密,藍又時,秘密,,,1,4,2026-03-26T01:06:32
2026-03-25,03/25,03:06,GOODBYE GIRL,RUMER(露莫),SEASONS OF MY SOUL 心靈季節,,,1,4,2026-03-26T01:06:32
2026-03-25,03/25,03:09,無家可回,伍家輝,創作專輯我瘋你 I CRAZY YOU,,,1,4,2026-03-26T01:06:32
2026-03-25,03/25,03:13,愛愛愛,柯有倫,ONE DAY,,,1,4,2026-03-26T01:06:32
2026-03-25,03/25,03:17,抬頭紋,蘇慧倫,輕重,,,1,4,2026-03-26T01:06:32
2026-03-25,03/25,03:20,愛錯,李心潔,MAN & WOMAN,,,1,4,2026-03-26T01:06:32
2026-03-25,03/25,03:25,DANCE INTO THE LIGHT,PHIL COLLINS,HITS(唯一精選),,,1,5,2026-03-26T01:06:33
2026-03-25,03/25,03:30,BEN,MICHAEL JACKSON,BEN,,,1,5,2026-03-26T01:06:33
2026-03-25,03/25,03:33,7月7日晴,許慧欣,美麗的愛情,,,1,5,2026-03-26T01:06:33
2026-03-25,03/25,03:37,童話,光良,童話,,,1,5,2026-03-26T01:06:33
2026-03-25,03/25,03:41,給自己的情歌,梁詠琪,給自己的情歌,,,1,5,2026-03-26T01:06:33
2026-03-25,03/25,03:46,WE ARE[2 OF US](日),大無限樂團(DO AS INFINITY),2 OF US [BLUE] -14 RE:SINGLES-,,,1,5,2026-03-26T01:06:33
2026-03-25,03/25,03:50,誰能讓時間倒轉,黃品源,黃品源,,,1,5,2026-03-26T01:06:33
2026-03-25,03/25,03:55,我的志願,李壽全,8又二分之一,,,1,5,2026-03-26T01:06:33
2026-03-25,03/25,04:00,其實沒聊什麼,Miu朱俐靜 / RPG,懂你的獨特,,,1,5,2026-03-26T01:06:33
2026-03-25,03/25,04:04,ISN'T SHE LOVELY,STEVIE WONDER,SONGS IN THE KEY OF LIFE,,,1,5,2026-03-26T01:06:33
2026-03-25,03/25,04:07,糖果,藍心湄,糖果,,,1,5,2026-03-26T01:06:33
2026-03-25,03/25,04:13,好久不見,彭佳慧,MY MOMENTS 醉佳時分,,,1,5,2026-03-26T01:06:33
2026-03-25,03/25,04:17,把悲傷留給自己,陳昇,我喜歡私奔和我自己,,,1,6,2026-03-26T01:06:35
2026-03-25,03/25,04:22,STARS(日),中島美嘉,STARS 單曲,,,1,6,2026-03-26T01:06:35
2026-03-25,03/25,04:28,能不能,鐵竹堂 / 溫嵐(LANDY),鐵竹堂,,,1,6,2026-03-26T01:06:35
2026-03-25,03/25,04:33,食等睡等(客),陳以諾Sarah,慢花誌,,,1,6,2026-03-26T01:06:35
2026-03-25,03/25,04:35,為愛而愛,鼓鼓(呂思緯),可以唷,,,1,6,2026-03-26T01:06:35
2026-03-25,03/25,04:39,NIGHT FEVER,BEE GEES,NUMBER ONES,,,1,6,2026-03-26T01:06:35
2026-03-25,03/25,04:43,第三人稱,蔡依林,呸,,,1,6,2026-03-26T01:06:35
2026-03-25,03/25,04:47,我真的受傷了,王菀之,IVANA,,,1,6,2026-03-26T01:06:35
2026-03-25,03/25,04:51,明天的事情,徐佳瑩,尋人啟事,,,1,6,2026-03-26T01:06:35
2026-03-25,03/25,04:56,HEAVEN,BRYAN ADAMS,RECKLESS(魯莽),,,1,6,2026-03-26T01:06:35
2026-03-25,03/25,05:00,夢裡花,張韶涵,夢裡花,,,1,6,2026-03-26T01:06:35
2026-03-25,03/25,05:04,雨愛,陳勢安,走心的歌,,,1,6,2026-03-26T01:06:35
2026-03-25,03/25,05:07,LEAVE THE DOOR OPEN,SILK SONIC,AN EVENING WITH SILK SONIC,,,1,7,2026-03-26T01:06:37
2026-03-25,03/25,05:11,生活就是那麼容易,黃鶯鶯,花言巧語,,,1,7,2026-03-26T01:06:37
2026-03-25,03/25,05:16,愛過你有多久就有多痛,蕭秉治(廷廷),凡人MORTAL,,,1,7,2026-03-26T01:06:37
2026-03-25,03/25,05:19,又到天黑,告五人,帶你飛,,,1,7,2026-03-26T01:06:37
2026-03-25,03/25,05:24,那樣的你(DISTURBANCE)(韓),BoA(寶兒),那樣的你 數位單曲,,,1,7,2026-03-26T01:06:37
2026-03-25,03/25,05:28,不讓我的眼淚陪我過夜,齊秦,絲路,,,1,7,2026-03-26T01:06:37
2026-03-25,03/25,05:32,我是不是你最疼愛的人,符瓊音,粉紅點唱機,,,1,7,2026-03-26T01:06:37
2026-03-25,03/25,05:37,讓懂你的人愛妳,蘇永康,解脫書,,,1,7,2026-03-26T01:06:37
2026-03-25,03/25,05:42,I WON'T LAST A DAY WITHOUT YOU,RONAN KEATING,WINTER SONGS(冬之戀自選輯),,,1,7,2026-03-26T01:06:37
2026-03-25,03/25,05:46,專注,曾寶儀,曾寶儀青春自選新歌+精選,,,1,7,2026-03-26T01:06:37
2026-03-25,03/25,05:51,上帝的幫助,江美琪,悄悄話,,,1,7,2026-03-26T01:06:37
2026-03-25,03/25,05:55,I WANT TO HOLD YOUR HAND,THE BEATLES,經典再現:BBC現場紀實 2,,,1,7,2026-03-26T01:06:37
2026-03-25,03/25,05:57,午後的咖啡,章梓維,回歸原始,,,1,8,2026-03-26T01:06:38
2026-03-25,03/25,06:00,住在心裡的過客,梁文音,漫情歌,,,1,8,2026-03-26T01:06:38
2026-03-25,03/25,06:05,最壞的最好,李玖哲,你那邊怎樣 我這邊OK 片尾曲,,,1,8,2026-03-26T01:06:38
2026-03-25,03/25,06:08,命運,家家,蘭陵王 戲劇原聲帶,,,1,8,2026-03-26T01:06:38
2026-03-25,03/25,06:13,"說,你愛我",陳淑樺,淑樺盛開,,,1,8,2026-03-26T01:06:38
2026-03-25,03/25,06:17,FALLING IN LOVE,LA BOUCHE,HITS OF THE MILLENNIUM,,,1,8,2026-03-26T01:06:38
2026-03-25,03/25,06:20,雨後天空,袁詠琳(CINDY),2009首張個人同名專輯,,,1,8,2026-03-26T01:06:38
2026-03-25,03/25,06:24,巴蕊,D.L羅時豐,,,,1,8,2026-03-26T01:06:38
2026-03-25,03/25,06:27,忽然很想你,許慧欣,孤單芭蕾,,,1,8,2026-03-26T01:06:38
2026-03-25,03/25,06:31,聽說愛情回來過,林憶蓮,"LOVE,SANDY",,,1,8,2026-03-26T01:06:38
2026-03-25,03/25,06:37,算什麼男人,周杰倫,"哎呦,不錯哦",,,1,8,2026-03-26T01:06:38
2026-03-25,03/25,06:41,棋子,王菲,天空,,,1,8,2026-03-26T01:06:38
2026-03-25,03/25,06:46,屬於我們的故事,張信哲,屬於,,,1,9,2026-03-26T01:06:40
2026-03-25,03/25,06:50,別再叫我哥,許書豪 / 蕭敬騰,真心話冒險王,,,1,9,2026-03-26T01:06:40
2026-03-25,03/25,06:54,RHYTHM OF THE RAIN,JASON DONOVAN,LET IT BE ME(熟男情歌),,,1,9,2026-03-26T01:06:40
2026-03-25,03/25,06:57,A HARD DAY'S NIGHT,THE BEATLES,1 (2015 REMASTER) 冠軍精選,,,1,9,2026-03-26T01:06:40
2026-03-25,03/25,08:05,波斯貓,S.H.E,奇幻旅程,,,1,9,2026-03-26T01:06:40
2026-03-25,03/25,08:10,I'M EVERY WOMAN,CHAKA KHAN,CHAKA,,,1,9,2026-03-26T01:06:40
2026-03-25,03/25,08:14,DESPERADO,平井堅,KEN'S BAR II,,,1,9,2026-03-26T01:06:40
2026-03-25,03/25,08:18,悲傷止步,蘇永康,悲傷止步,,,1,9,2026-03-26T01:06:40
2026-03-25,03/25,08:23,最美的遺憾,李聖傑,Face II：真。裏,,,1,9,2026-03-26T01:06:40
2026-03-25,03/25,08:28,寂寞日常,大Q秉洛,,,,1,9,2026-03-26T01:06:40
2026-03-25,03/25,08:33,後來的我們(眼淚未乾版),五月天,後來的我們 電影片名曲,,,1,9,2026-03-26T01:06:40
2026-03-25,03/25,08:38,YOU'VE GOT A FRIEND,JAMES TAYLOR,MUD SLIDE SLIM AND BLUE HORIZON,,,1,9,2026-03-26T01:06:40
2026-03-25,03/25,08:43,DAY BY DAY(韓),AS ONE,DAY BY DAY,,,1,10,2026-03-26T01:06:41
2026-03-25,03/25,08:47,流浪地圖,蕭賀碩,碩一碩的流浪地圖,,,1,10,2026-03-26T01:06:41
2026-03-25,03/25,08:51,狂風裡擁抱,信 / A-LIN,我記得,,,1,10,2026-03-26T01:06:41
2026-03-25,03/25,08:56,GOOD BYE(演奏版),演奏曲,韓劇 原來是美男 電視原聲帶2,,,1,10,2026-03-26T01:06:41
2026-03-25,03/25,09:06,凍結,林俊傑,樂行者,,,1,10,2026-03-26T01:06:41
2026-03-25,03/25,09:10,ENDLESS STORY(日),伊藤由奈,HEART,,,1,10,2026-03-26T01:06:41
2026-03-25,03/25,09:16,因為所以,利菁 / 葉璦菱,快樂的快樂的快樂,,,1,10,2026-03-26T01:06:41
2026-03-25,03/25,09:21,一次幸福的機會,潘越雲,該醒了,,,1,10,2026-03-26T01:06:41
2026-03-25,03/25,09:26,THE LADY IN RED,CHRIS DE BURGH,INTO THE LIGHT(進入亮光中),,,1,10,2026-03-26T01:06:41
2026-03-25,03/25,09:31,HEY JUDE,THE BEATLES,1 (2015 REMASTER) 冠軍精選,,,1,10,2026-03-26T01:06:41
2026-03-25,03/25,09:38,諾言,李翊君,諾言,,,1,10,2026-03-26T01:06:41
2026-03-25,03/25,09:43,閣愛妳一擺,茄子蛋,,,,1,10,2026-03-26T01:06:41
2026-03-25,03/25,09:48,讓,楊宗緯,鴿子,,,1,11,2026-03-26T01:06:43
2026-03-25,03/25,09:53,ETERNAL FLAME,演奏曲,棕櫚樹之夏/夏威夷,,,1,11,2026-03-26T01:06:43
2026-03-25,03/25,10:05,明天也要作伴,錦繡二重唱,我的SUPER LIFE,,,1,11,2026-03-26T01:06:43
2026-03-25,03/25,10:10,想要變得溫柔(日),齊藤和義,,,,1,11,2026-03-26T01:06:43
2026-03-25,03/25,10:15,LET'S START FROM HERE,JOANNA王若琳,START FROM HERE,,,1,11,2026-03-26T01:06:43
2026-03-25,03/25,10:19,幸福的瞬間,許紹洋,薰衣草 電視原聲帶,,,1,11,2026-03-26T01:06:43
2026-03-25,03/25,10:23,WILL YOU STILL LOVE ME,CHICAGO,CHICAGO 18,,,1,11,2026-03-26T01:06:43
2026-03-25,03/25,10:29,無限,F.I.R.飛兒樂團,無限,,,1,11,2026-03-26T01:06:43
2026-03-25,03/25,10:33,GHOSTBUSTERS,WALK THE MOON(月球漫步樂團),GHOSTBUSTERS(魔鬼剋星)電影原聲帶,,,1,11,2026-03-26T01:06:43
2026-03-25,03/25,10:38,食等睡等(客),陳以諾Sarah,慢花誌,,,1,11,2026-03-26T01:06:43
2026-03-25,03/25,10:40,陪我去看藍藍的海,何潤東,想你的愛,,,1,11,2026-03-26T01:06:43
2026-03-25,03/25,10:45,其實你不懂我的心,裘海正,其實你不懂我的心,,,1,11,2026-03-26T01:06:43
2026-03-25,03/25,10:48,LOVE SONG(國),方大同,未來,,,1,12,2026-03-26T01:06:44
2026-03-25,03/25,10:53,沒那麼簡單,蕭煌奇,說故事的歌,,,1,12,2026-03-26T01:06:44
2026-03-25,03/25,11:05,WATERS OF MARCH,BASIA,CLEAR HORIZON/THE BEST OF BASIA,,,1,12,2026-03-26T01:06:44
2026-03-25,03/25,11:09,感性生物,周蕙,WHERE X 走,,,1,12,2026-03-26T01:06:44
2026-03-25,03/25,11:14,TWINKLE TWINKLE,HAYLEY WESTENRA(海莉),HUSHABYE(睡吧寶貝),,,1,12,2026-03-26T01:06:44
2026-03-25,03/25,11:17,比我幸福,陳曉東,比我幸福,,,1,12,2026-03-26T01:06:44
2026-03-25,03/25,11:22,SAY FOREVER(國),丁噹,SAY FOREVER(國) 單曲,,,1,12,2026-03-26T01:06:44
2026-03-25,03/25,11:26,國境之南,范逸臣,海角七號(CAPE NO.7) 電影原聲帶,,,1,12,2026-03-26T01:06:44
2026-03-25,03/25,11:30,THAT THING YOU DO,WONDERS,THAT THING YOU DO SOUNDTRACK,,,1,12,2026-03-26T01:06:44
2026-03-25,03/25,11:33,夏天的浪花,張惠妹,STAR,,,1,12,2026-03-26T01:06:44
2026-03-25,03/25,11:37,世界上唯一僅有的花(日),SMAP,SMAP015/DRINK!SMAP!,,,1,12,2026-03-26T01:06:44
2026-03-25,03/25,11:42,變成陌生人,王心凌,愛不愛,,,1,12,2026-03-26T01:06:44
2026-03-25,03/25,11:46,WILL YOU REMEMBER ME(國),李玖哲,WILL YOU REMEMBER,,,1,13,2026-03-26T01:06:46
2026-03-25,03/25,11:52,洗臉,梁詠琪,洗臉,,,1,13,2026-03-26T01:06:46
2026-03-25,03/25,12:05,日光,蘇打綠,春.日光,,,1,13,2026-03-26T01:06:46
2026-03-25,03/25,12:08,風吹草動,林慧萍,精選林慧萍,,,1,13,2026-03-26T01:06:46
2026-03-25,03/25,12:11,HOW CAN I FALL,BREATHE,ALL THAT JAZZ,,,1,13,2026-03-26T01:06:46
2026-03-25,03/25,12:16,蚵仔麵線,琳誼,青春集DAISY,,,1,13,2026-03-26T01:06:46
2026-03-25,03/25,12:20,你的寶貝,葉歡,一生美麗一次,,,1,13,2026-03-26T01:06:46
2026-03-25,03/25,12:25,我等你,光良,約定,,,1,13,2026-03-26T01:06:46
2026-03-25,03/25,12:29,我不想你想你了,八三夭,顛倒世界,,,1,13,2026-03-26T01:06:46
2026-03-25,03/25,12:34,出界,鄭秀文,我應該得到,,,1,13,2026-03-26T01:06:46
2026-03-25,03/25,12:38,FIREFLIES,OWL CITY(貓頭鷹城市),OCEAN EYES(海洋眼眸),,,1,13,2026-03-26T01:06:46
2026-03-25,03/25,12:42,花(日),橘子新樂園(ORANGE RANGE),橘子音樂瘋(MUSIQ),,,1,13,2026-03-26T01:06:46
2026-03-25,03/25,12:46,千紙鶴(歌者版),邰正宵,歌者3之歌者戀歌,,,1,14,2026-03-26T01:06:48
2026-03-25,03/25,12:50,LOVE IS...,BRIAN McKNIGHT / VANESSA WILLIAMS,BRIAN McKNIGHT(布萊恩麥肯奈特),,,1,14,2026-03-26T01:06:48
2026-03-25,03/25,12:55,若是明仔載,曹雅雯 / 壞特?te,自本,,,1,14,2026-03-26T01:06:48
2026-03-25,03/25,13:05,傷心的人別聽慢歌,五月天,步步自選作品輯,,,1,14,2026-03-26T01:06:48
2026-03-25,03/25,13:09,ACROSS THE UNIVERSE(2021 MIX),THE BEATLES,LET IT BE五十周年全新紀念版,,,1,14,2026-03-26T01:06:48
2026-03-25,03/25,13:13,TOXIC,THE BELLAS,歌喉讚3(PITCH PERFECT 3) 電影原聲帶,,,1,14,2026-03-26T01:06:48
2026-03-25,03/25,13:16,愛是懷疑,陳奕迅,IT'S ME 反正是我,,,1,14,2026-03-26T01:06:48
2026-03-25,03/25,13:21,SIGN(韓),BROWN EYED GIRLS,SOUND G 進化迷你專輯 CD+DVD台灣獨占盤,,,1,14,2026-03-26T01:06:48
2026-03-25,03/25,13:24,一二三,田馥甄(HEBE),,,,1,14,2026-03-26T01:06:48
2026-03-25,03/25,13:29,我和我追逐的夢,劉德華,我和我追逐的夢,,,1,14,2026-03-26T01:06:48
2026-03-25,03/25,13:34,千言萬語(LIVE),王菲,MY STAR,,,1,14,2026-03-26T01:06:48
2026-03-25,03/25,13:37,CHANGE THE WORLD,ERIC CLAPTON,COMPLETE CLAPTON(吉他之神 完全金典)精選輯,,,1,14,2026-03-26T01:06:48
2026-03-25,03/25,13:41,女人何苦為難女人,辛曉琪,女人何苦為難女人,,,1,15,2026-03-26T01:06:49
2026-03-25,03/25,13:46,飛瀑而下,孫燕姿,,,,1,15,2026-03-26T01:06:49
2026-03-25,03/25,13:51,寧夏,郁可唯,微加幸福,,,1,15,2026-03-26T01:06:49
2026-03-25,03/25,13:55,VITAL FANTASY,演奏曲,韓劇 太陽的後裔 電視原聲帶VOL.2,,,1,15,2026-03-26T01:06:49
2026-03-25,03/25,14:05,射手,MP魔幻力量,射手,,,1,15,2026-03-26T01:06:49
2026-03-25,03/25,14:10,WE CAN'T BE FRIENDS(WAIT FOR YOUR LOVE),ARIANA GRANDE(亞莉安娜.格蘭德),ETERNAL SUNSHINE,,,1,15,2026-03-26T01:06:49
2026-03-25,03/25,14:13,RUNNING,NORAH JONES,VISIONS,,,1,15,2026-03-26T01:06:49
2026-03-25,03/25,14:17,簡單愛,周杰倫,范特西,,,1,15,2026-03-26T01:06:49
2026-03-25,03/25,14:21,我要我們在一起,FRAN(法蘭) / 蘇慧倫,另一個法蘭,,,1,15,2026-03-26T01:06:49
2026-03-25,03/25,14:25,思念是一種病,張震嶽 / 蔡健雅,OK,,,1,15,2026-03-26T01:06:49
