日期,日期_mmdd,播出時間,歌曲名稱,演唱(奏)者,專輯,出版者,CD編號,dt_days_ago,page,scraped_at
2026-08-31,08/31,00:00,808,鄭秀文,捨得,,,1,1,2026-09-01T05:21:33
2026-08-31,08/31,00:05,LEMONADE,AESPA,LEMONADE,,,1,1,2026-09-01T05:21:33
2026-08-31,08/31,00:08,HOW WILL I KNOW,WHITNEY HOUSTON / CLEAN BANDIT(清潔的盜賊),,,,1,1,2026-09-01T05:21:33
2026-08-31,08/31,00:12,背叛,楊宗緯,星光同學會,,,1,1,2026-09-01T05:21:33
2026-08-31,08/31,00:17,至少還有你,林憶蓮,林憶蓮'S,,,1,1,2026-09-01T05:21:33
2026-08-31,08/31,00:21,WHERE DOES MY HEART BEAT NOW,CELINE DION,UNISON(水乳交融),,,1,1,2026-09-01T05:21:33
2026-08-31,08/31,00:26,飛,莫文蔚,我們在中場相遇,,,1,1,2026-09-01T05:21:33
2026-08-31,08/31,00:30,MELODY,陶喆,黑色柳丁,,,1,1,2026-09-01T05:21:33
2026-08-31,08/31,00:35,如初,梁文音,,,,1,1,2026-09-01T05:21:33
2026-08-31,08/31,00:39,月光,王心凌,CYNDI LOVES U,,,1,1,2026-09-01T05:21:33
2026-08-31,08/31,00:43,我聽見有人叫你寶貝,林健輝,我聽見有人叫你寶貝 數位單曲,,,1,1,2026-09-01T05:21:33
2026-08-31,08/31,00:47,100種生活,盧廣仲,100種生活,,,1,1,2026-09-01T05:21:33
2026-08-31,08/31,00:52,THE WAY YOU LOOK TONIGHT,TONY BENNETT / BILL CHARLAP(鋼琴),重回幸福:傑若米肯恩經典輯(THE SILVER LINING - THE SONGS OF JEROME KERN),,,1,2,2026-09-01T05:21:34
2026-08-31,08/31,00:54,偶然,齊秦 / 陳秋霞,美麗境界,,,1,2,2026-09-01T05:21:34
2026-08-31,08/31,01:00,無人熟識,張清芳,無人熟識,,,1,2,2026-09-01T05:21:34
2026-08-31,08/31,01:05,稻香,周杰倫,魔杰座,,,1,2,2026-09-01T05:21:34
2026-08-31,08/31,01:08,I,太妍(少女時代) / VERBAL JINT,I,,,1,2,2026-09-01T05:21:34
2026-08-31,08/31,01:12,ANYONE OF US(STUPID MISTAKE),GARETH GATES(葛瑞蓋斯),WHAT MY HEART WANTS TO SAY(我心聲處),,,1,2,2026-09-01T05:21:34
2026-08-31,08/31,01:16,GLORY OF LOVE,PETER CETERA,THE POWER OF MOVIES,,,1,2,2026-09-01T05:21:34
2026-08-31,08/31,01:20,回心轉意,黃鶯鶯,春光,,,1,2,2026-09-01T05:21:34
2026-08-31,08/31,01:25,BECAUSE OF YOU,98 DEGREES,98 DEGREES AND RISIGN(98度征服未來),,,1,2,2026-09-01T05:21:34
2026-08-31,08/31,01:30,誰不想,林宥嘉,王,,,1,2,2026-09-01T05:21:34
2026-08-31,08/31,01:34,我知道你很難過,蔡依林,JOLIN (大於) 1019,,,1,2,2026-09-01T05:21:34
2026-08-31,08/31,01:38,我是個SOSO的男生,張克帆,我是個SOSO的男生 EP,,,1,2,2026-09-01T05:21:34
2026-08-31,08/31,01:43,牽掛,丁噹 / 獅子LION,當我們再一起,,,1,3,2026-09-01T05:21:36
2026-08-31,08/31,01:47,風流女生,彭佳慧,FIRST TIME,,,1,3,2026-09-01T05:21:36
2026-08-31,08/31,01:51,就讓世界多一顆心,東方快車,就讓世界多一顆心,,,1,3,2026-09-01T05:21:36
2026-08-31,08/31,01:55,準明星,徐佳瑩,給,,,1,3,2026-09-01T05:21:36
2026-08-31,08/31,01:58,MISSING U ALL THE TIME_微笑懷念版,演奏曲,22K夢想高飛電視原聲帶,,,1,3,2026-09-01T05:21:36
2026-08-31,08/31,02:00,森巴愛恰恰,許志安,我們都要幸福,,,1,3,2026-09-01T05:21:36
2026-08-31,08/31,02:04,AMAZING,WESTLIFE,FACE TO FACE,,,1,3,2026-09-01T05:21:36
2026-08-31,08/31,02:07,浪人的...,張震嶽,跟著感覺走,,,1,3,2026-09-01T05:21:36
2026-08-31,08/31,02:11,如果雨之後,ERIC周興哲,如果雨之後,,,1,3,2026-09-01T05:21:36
2026-08-31,08/31,02:16,你若是愛我請你說出口,陳冠蒨,關於愛的二三事,,,1,3,2026-09-01T05:21:36
2026-08-31,08/31,02:21,我在想你的時候睡著了,劉若英,親愛的路人,,,1,3,2026-09-01T05:21:36
2026-08-31,08/31,02:26,SIGN,BROWN EYED GIRLS,SOUND G 進化迷你專輯 CD+DVD台灣獨占盤,,,1,3,2026-09-01T05:21:36
2026-08-31,08/31,02:30,追光者,YOYO岑寧兒,"電視劇""夏至未至""插曲",,,1,4,2026-09-01T05:21:38
2026-08-31,08/31,02:34,查某囡仔,蕭煌奇,說故事的歌,,,1,4,2026-09-01T05:21:38
2026-08-31,08/31,02:39,愛上你只是我的錯(ACOUSTIC版),楊乃文,楊乃文第一張精選,,,1,4,2026-09-01T05:21:38
2026-08-31,08/31,02:42,WHEN I FALL IN LOVE,RICK ASTLEY,WHENEVER YOU NEED SOMEBODY(每當你孤獨),,,1,4,2026-09-01T05:21:38
2026-08-31,08/31,02:45,不換,萬芳,不換,,,1,4,2026-09-01T05:21:38
2026-08-31,08/31,02:49,YOU'VE GOT A FRIEND,JAMES TAYLOR,MUD SLIDE SLIM AND BLUE HORIZON,,,1,4,2026-09-01T05:21:38
2026-08-31,08/31,02:54,秘密,許茹芸,許茹芸的微醺音樂 你聽見了(我)嗎,,,1,4,2026-09-01T05:21:38
