日期,日期_mmdd,播出時間,歌曲名稱,演唱(奏)者,專輯,出版者,CD編號,dt_days_ago,page,scraped_at
2026-04-23,04/23,00:57,MOONLIT FLOOR,LISA(BLACKPINK),ALTER EGO,,,1,2,2026-04-24T01:23:26
2026-04-23,04/23,01:00,他和她的故事,蕭亞軒,愛的主打歌*吻,,,1,2,2026-04-24T01:23:26
2026-04-23,04/23,01:05,I HAVE NOTHING,WHITNEY HOUSTON,THE BODYGUARD SOUNDTRACK,,,1,2,2026-04-24T01:23:26
2026-04-23,04/23,01:09,2人3角,2個女生,2人3角,,,1,2,2026-04-24T01:23:26
2026-04-23,04/23,01:14,愛情電影,許茹芸 / 熊天平,茹此精彩十三首,,,1,2,2026-04-24T01:23:26
2026-04-23,04/23,01:18,剪愛,黃小琥,VOICE 3 醉愛情歌全輯,,,1,2,2026-04-24T01:23:26
2026-04-23,04/23,01:23,走了嗎,袁惟仁,袁惟仁,,,1,2,2026-04-24T01:23:26
2026-04-23,04/23,01:26,SMILE,DIANA PANTON(黛安娜潘頓),LITTLE GEMS AND OTHER KEEPSAKES,,,1,2,2026-04-24T01:23:26
2026-04-23,04/23,01:31,愛你敢有望,許富凱 / icyball(冰球樂團),,,,1,2,2026-04-24T01:23:26
2026-04-23,04/23,01:36,DROP IN THE OCEAN,OMI / ARONCHUPA(DJ),ME 4 U(熱情無國界),,,1,2,2026-04-24T01:23:26
2026-04-23,04/23,01:39,關於我們,痞克四(PICKS),痞子英雄 電視原聲帶,,,1,2,2026-04-24T01:23:26
2026-04-23,04/23,01:45,天使之戀,黃鶯鶯,天使之戀,,,1,2,2026-04-24T01:23:26
2026-04-23,04/23,01:51,隱形的翅膀,張韶涵,潘朵拉,,,1,3,2026-04-24T01:23:28
2026-04-23,04/23,01:55,戀(日),星野源,POP VIRUS,,,1,3,2026-04-24T01:23:28
2026-04-23,04/23,02:00,少年遊,優客李林,少年遊,,,1,3,2026-04-24T01:23:28
2026-04-23,04/23,02:05,出現(韓),金範洙,韓劇 秘密花園 電視原聲帶,,,1,3,2026-04-24T01:23:28
2026-04-23,04/23,02:09,你的溫度,范文芳,沒有問題,,,1,3,2026-04-24T01:23:28
2026-04-23,04/23,02:12,可以不可以,丁噹,離家出走,,,1,3,2026-04-24T01:23:28
2026-04-23,04/23,02:17,我愛你這樣深,林隆璇,福星高照,,,1,3,2026-04-24T01:23:28
2026-04-23,04/23,02:21,真情作祟,李亞明,放輕鬆,,,1,3,2026-04-24T01:23:28
2026-04-23,04/23,02:25,暫時的男朋友,嚴爵,單細胞,,,1,3,2026-04-24T01:23:28
2026-04-23,04/23,02:29,流沙,容祖兒,一個人的情歌,,,1,3,2026-04-24T01:23:28
2026-04-23,04/23,02:34,PERMISSION TO DANCE - LIVE,BTS防彈少年團,PERMISSION TO DANCE ON STAGE - LIVE,,,1,3,2026-04-24T01:23:28
2026-04-23,04/23,02:38,FADED 人間迷走,ALAN WALKER(DJ) / ISELIN SOLHEIM,FADED 人間迷走 單曲,,,1,3,2026-04-24T01:23:28
2026-04-23,04/23,02:42,119,大嘴巴(DA MOUTH),大嘴巴,,,1,4,2026-04-24T01:23:30
2026-04-23,04/23,02:45,出發,黃韻玲,黃韻玲的黃韻玲,,,1,4,2026-04-24T01:23:30
2026-04-23,04/23,02:50,星空,五月天,第二人生,,,1,4,2026-04-24T01:23:30
2026-04-23,04/23,02:55,DIE WITH A SMILE,BRUNO MARS / LADY GAGA,MAYHEM(狂亂),,,1,4,2026-04-24T01:23:30
2026-04-23,04/23,03:00,猴籠,蕭敬騰,,,,1,4,2026-04-24T01:23:30
2026-04-23,04/23,03:05,SAY SAY SAY,PAUL McCARTNEY / MICHAEL JACKSON,PIPES OF PEACE,,,1,4,2026-04-24T01:23:30
2026-04-23,04/23,03:09,差不多,郭富城,旅途愉快,,,1,4,2026-04-24T01:23:30
2026-04-23,04/23,03:13,SORRY I'M HERE FOR SOMEONE ELSE,BENSON BOONE,AMERICAN HEART,,,1,4,2026-04-24T01:23:30
2026-04-23,04/23,03:16,來互相傷害,八三夭 / A-LIN,,,,1,4,2026-04-24T01:23:30
2026-04-23,04/23,03:20,挪威的森林,伍佰&CHINA BLUE,愛情的盡頭,,,1,4,2026-04-24T01:23:30
2026-04-23,04/23,03:26,愛情不用翻譯,可米小子,GOOD BYE 新歌+精選,,,1,4,2026-04-24T01:23:30
2026-04-23,04/23,03:30,如何解釋愛,陳冠蒨,欲言又止,,,1,4,2026-04-24T01:23:30
2026-04-23,04/23,03:34,SO SICK,NE-YO(尼歐),IN MY OWN WORDS,,,1,5,2026-04-24T01:23:32
2026-04-23,04/23,03:38,慢慢等,韋禮安,首張同名全創作專輯,,,1,5,2026-04-24T01:23:32
2026-04-23,04/23,03:42,我要我們在一起,范曉萱,我要我們在一起,,,1,5,2026-04-24T01:23:32
2026-04-23,04/23,03:46,秘密,許茹芸,許茹芸的微醺音樂 你聽見了(我)嗎,,,1,5,2026-04-24T01:23:32
2026-04-23,04/23,03:51,深情相擁,張國榮 / 辛曉琪,寵愛 張國榮,,,1,5,2026-04-24T01:23:32
2026-04-23,04/23,03:55,真心情(日),松隆子,豐收的果實,,,1,5,2026-04-24T01:23:32
2026-04-23,04/23,04:00,我不是愛過就算的人,蘇永康,愛一個人好難,,,1,5,2026-04-24T01:23:32
2026-04-23,04/23,04:04,新相信未來,動靜樂團,君臨天下 遊戲主題曲,,,1,5,2026-04-24T01:23:32
2026-04-23,04/23,04:09,某年某月某一天,ENERGY,E3,,,1,5,2026-04-24T01:23:32
2026-04-23,04/23,04:13,愛情,莫文蔚,我要說,,,1,5,2026-04-24T01:23:32
2026-04-23,04/23,04:17,歲月這把刀,林凡,歲月這把刀,,,1,5,2026-04-24T01:23:32
2026-04-23,04/23,04:22,分手的預感(日),夏川里美 / 鄧麗君,經典美聲之旅~亞細亞之風,,,1,5,2026-04-24T01:23:32
2026-04-23,04/23,04:26,不留,李榮浩,iTunes SESSIONS,,,1,6,2026-04-24T01:23:34
2026-04-23,04/23,04:30,愛情36計,蔡依林,城堡,,,1,6,2026-04-24T01:23:34
2026-04-23,04/23,04:34,GHOSTBUSTERS,WALK THE MOON(月球漫步樂團),GHOSTBUSTERS(魔鬼剋星)電影原聲帶,,,1,6,2026-04-24T01:23:34
2026-04-23,04/23,04:38,OPALITE,TAYLOR SWIFT(泰勒絲),星夢人生(THE LIFE OF A SHOWGIRL),,,1,6,2026-04-24T01:23:34
2026-04-23,04/23,04:41,天黑請閉眼,九澤CP,過PASS,,,1,6,2026-04-24T01:23:34
2026-04-23,04/23,04:47,值得,鄭秀文,值得,,,1,6,2026-04-24T01:23:34
2026-04-23,04/23,04:51,我的歌聲裡,曲婉婷(WANTING),EVERYTHING IN THE WORLD,,,1,6,2026-04-24T01:23:34
2026-04-23,04/23,04:54,CANDLE IN THE WIND,ELTON JOHN,GOODBYE YELLOW BRICK ROAD,,,1,6,2026-04-24T01:23:34
2026-04-23,04/23,04:58,YESTERDAY,演奏曲,當芭莎遇上披頭四 BOSSA THE BEATLES INSTRUMENTAL,,,1,6,2026-04-24T01:23:34
2026-04-23,04/23,05:00,青空,黃奕儒,青空(黃奕儒專輯),,,1,6,2026-04-24T01:23:34
2026-04-23,04/23,05:04,為你寫詩,魏嘉瑩 / 溫妮,魏妮寫詩 EP,,,1,6,2026-04-24T01:23:34
2026-04-23,04/23,05:07,QUIZAS QUIZAS QUIZAS,ANDREA BOCELLI / JENNIFER LOPEZ,LOVE IN PORTOFINO 情定義大利,,,1,6,2026-04-24T01:23:34
2026-04-23,04/23,05:11,散場的擁抱,倪安東,第一課,,,1,7,2026-04-24T01:23:36
2026-04-23,04/23,05:16,咖啡在等一個人,周慧敏,HIM,,,1,7,2026-04-24T01:23:36
2026-04-23,04/23,05:21,習慣,孫耀威,習慣,,,1,7,2026-04-24T01:23:36
2026-04-23,04/23,05:26,好聽,許茹芸,好聽 單曲,,,1,7,2026-04-24T01:23:36
2026-04-23,04/23,05:30,我會想念你,張震嶽,阿嶽正傳 新歌+精選,,,1,7,2026-04-24T01:23:36
2026-04-23,04/23,05:35,FIREWORK,KATY PERRY(凱蒂佩芮),TEENAGE DREAM(花漾年華),,,1,7,2026-04-24T01:23:36
2026-04-23,04/23,05:39,VOYAGE旅途(日),濱崎步,濱紛彩虹(RAINBOW),,,1,7,2026-04-24T01:23:36
2026-04-23,04/23,05:44,魔力ESP,范曉萱,RAIN(范曉萱),,,1,7,2026-04-24T01:23:36
2026-04-23,04/23,05:48,CRUISIN',GWYNETH PALTROW / HUEY LEWIS,葛妮絲派特羅之風情萬種(DUETS)電影原聲帶,,,1,7,2026-04-24T01:23:36
2026-04-23,04/23,05:53,那女孩對我說,梁文音,#2019還在聽,,,1,7,2026-04-24T01:23:36
2026-04-23,04/23,05:57,LITTLE PICNIC,白日夢,閒日飄盪的雲KASSATION,,,1,7,2026-04-24T01:23:36
2026-04-23,04/23,06:00,快遞愛情,黃湘怡,快遞愛情,,,1,7,2026-04-24T01:23:36
2026-04-23,04/23,06:04,中意他,梁詠琪,新鮮,,,1,8,2026-04-24T01:23:38
2026-04-23,04/23,06:07,獨角獸,艾薇,獨角獸,,,1,8,2026-04-24T01:23:38
2026-04-23,04/23,06:11,小春日和,旺福,青春舞曲,,,1,8,2026-04-24T01:23:38
2026-04-23,04/23,06:15,任性,五月天,難哄 電視劇主題曲,,,1,8,2026-04-24T01:23:38
2026-04-23,04/23,06:20,IMAGINE,PENTATONIX(五聲音階),PTX VOL. IV EP,,,1,8,2026-04-24T01:23:38
