日期,日期_mmdd,播出時間,歌曲名稱,演唱(奏)者,專輯,出版者,CD編號,dt_days_ago,page,scraped_at
2026-05-05,05/05,00:00,標準情人,金城武,標準情人,,,1,1,2026-05-06T01:26:30
2026-05-05,05/05,00:04,NOTHING'S GONNA STOP US NOW,STARSHIP,,,,1,1,2026-05-06T01:26:30
2026-05-05,05/05,00:09,根本不是我對手,持修,房間裡的大象 ELEPHANT IN THE ROOM,,,1,1,2026-05-06T01:26:30
2026-05-05,05/05,00:13,好不容易,方大同,15,,,1,1,2026-05-06T01:26:30
2026-05-05,05/05,00:17,DO YOU KNOW WHERE YOU'RE GOING TO,DIANA ROSS,THE ULTIMATE COLLECTION,,,1,1,2026-05-06T01:26:30
2026-05-05,05/05,00:21,給我一首歌的時間,周杰倫,魔杰座,,,1,1,2026-05-06T01:26:30
2026-05-05,05/05,00:25,剛好,白安,沒有人寫歌給你過吧,,,1,1,2026-05-06T01:26:30
2026-05-05,05/05,00:30,西班牙狂想曲,黃湘怡,STELLA'S 狂想曲,,,1,1,2026-05-06T01:26:30
2026-05-05,05/05,00:33,STARDUST IN THE AIR(國),極深空計畫,,,,1,1,2026-05-06T01:26:30
2026-05-05,05/05,00:37,BAD GUY,BILLIE EILISH / JUSTIN BIEBER,,,,1,1,2026-05-06T01:26:30
2026-05-05,05/05,00:41,花火,丁噹 / 阿信,夜貓,,,1,1,2026-05-06T01:26:30
2026-05-05,05/05,00:45,有一點動心,張信哲 / 劉嘉玲,等待,,,1,1,2026-05-06T01:26:30
2026-05-05,05/05,00:49,對的人,戴愛玲,為愛做的傻事,,,1,2,2026-05-06T01:26:32
2026-05-05,05/05,00:54,向日葵的約定(日),秦 基博,青色光景,,,1,2,2026-05-06T01:26:32
2026-05-05,05/05,00:59,TO KNOW HIM IS TO LOVE HIM,演奏曲,棕櫚樹之夏/夏威夷,,,1,2,2026-05-06T01:26:32
2026-05-05,05/05,01:00,我是女生,徐懷鈺,徐懷鈺第一張個人專輯,,,1,2,2026-05-06T01:26:32
2026-05-05,05/05,01:05,GOOD TIME,OWL CITY(貓頭鷹城市) / CARLY RAE JEPSEN(卡莉蕾),THE MIDSUMMER STATION(仲夏車站),,,1,2,2026-05-06T01:26:32
2026-05-05,05/05,01:09,怎麼還不愛(雀躍狂愛版),ROSIE楊凱琳 / 余楓,一直微笑,,,1,2,2026-05-06T01:26:32
2026-05-05,05/05,01:13,愛相隨,周華健,愛相隨,,,1,2,2026-05-06T01:26:32
2026-05-05,05/05,01:17,至少還有我在乎,林子祥,天長地久,,,1,2,2026-05-06T01:26:32
2026-05-05,05/05,01:22,忘記你我做不到,張學友,忘記你我做不到,,,1,2,2026-05-06T01:26:32
2026-05-05,05/05,01:26,猜不透,張韶涵,歐若拉(AURORA),,,1,2,2026-05-06T01:26:32
2026-05-05,05/05,01:31,全世界會唱的歌,陶喆,STUPID POP SONGS,,,1,2,2026-05-06T01:26:32
2026-05-05,05/05,01:36,那個男人(韓),玄彬,韓劇 秘密花園 電視原聲帶,,,1,2,2026-05-06T01:26:32
2026-05-05,05/05,01:40,我會好好過,李玖哲,BABY是我,,,1,3,2026-05-06T01:26:34
2026-05-05,05/05,01:45,幸福,陳明,幸福,,,1,3,2026-05-06T01:26:34
2026-05-05,05/05,01:49,SUMMER KISSES WINTER TEARS,JULEE CRUISE,直到世界末日(UNTIL THE END OF THE WORLD) 電影原聲帶,,,1,3,2026-05-06T01:26:34
2026-05-05,05/05,01:51,我反芻著你留下的寂寞,理想混蛋,,,,1,3,2026-05-06T01:26:34
2026-05-05,05/05,01:56,"YES, AND?",ARIANA GRANDE(亞莉安娜.格蘭德) / MARIAH CAREY,,,,1,3,2026-05-06T01:26:34
2026-05-05,05/05,02:00,旅行的意義,陳綺貞,華麗的冒險,,,1,3,2026-05-06T01:26:34
2026-05-05,05/05,02:06,想要變得溫柔(日),齊藤和義,,,,1,3,2026-05-06T01:26:34
2026-05-05,05/05,02:11,愛我(YES版),柯以敏 / 林志炫,愛我,,,1,3,2026-05-06T01:26:34
