日期,日期_mmdd,播出時間,歌曲名稱,演唱(奏)者,專輯,出版者,CD編號,dt_days_ago,page,scraped_at
2026-08-15,08/15,00:53,流星雨,F4,流星雨,,,1,2,2026-08-16T00:27:04
2026-08-15,08/15,00:58,SUNDAY AFTERNOON WALTZ,朴棕勳,韓劇 春天華爾滋 古典演奏全球獨家3碟盤,,,1,2,2026-08-16T00:27:04
2026-08-15,08/15,01:00,認錯,劉美君,LOVE ADDICT,,,1,2,2026-08-16T00:27:04
2026-08-15,08/15,01:04,想和你去吹吹風,張學友,想和你去吹吹風,,,1,2,2026-08-16T00:27:04
2026-08-15,08/15,01:09,一起去巴黎,侯湘婷,愛之旅,,,1,2,2026-08-16T00:27:04
2026-08-15,08/15,01:15,以心電信(日),橘子新樂園(ORANGE RANGE),橘子音樂瘋(MUSIQ),,,1,2,2026-08-16T00:27:04
2026-08-15,08/15,01:18,一萬個不回頭的方法,魏如萱(娃娃),末路狂花,,,1,2,2026-08-16T00:27:04
2026-08-15,08/15,01:23,I AIN'T WORRIED,ONEREPUBLIC(共和世代),捍衛戰士:獨行俠(TOP GUN: MAVERICK) 電影原聲帶,,,1,2,2026-08-16T00:27:04
2026-08-15,08/15,01:25,愛到,飛輪海,飛輪海首張同名專輯,,,1,2,2026-08-16T00:27:04
2026-08-15,08/15,01:30,以為你都知道,張雨生,六個朋友 合輯,,,1,2,2026-08-16T00:27:04
2026-08-15,08/15,01:34,落俗,李榮浩,李榮浩,,,1,2,2026-08-16T00:27:04
2026-08-15,08/15,01:38,GREAT EXPECTATION,SIENNA SPIRO(席亞娜),VISITOR,,,1,2,2026-08-16T00:27:04
2026-08-15,08/15,01:41,根本不是我對手,持修,房間裡的大象 ELEPHANT IN THE ROOM,,,1,3,2026-08-16T00:27:06
2026-08-15,08/15,01:45,心痛,陳潔儀,心痛,,,1,3,2026-08-16T00:27:06
2026-08-15,08/15,01:50,那個人,深白色二人組,深白色同名創作專輯,,,1,3,2026-08-16T00:27:06
2026-08-15,08/15,01:55,BOTH SIDES NOW,DIANA PANTON(黛安娜潘頓),"小情歌(YES, PLEASE!)",,,1,3,2026-08-16T00:27:06
2026-08-15,08/15,02:00,只要你和我,金城武,只要你和我,,,1,3,2026-08-16T00:27:06
2026-08-15,08/15,02:05,心願便利貼,元若藍 / 吳忠明,命中注定我愛你 電視原聲帶,,,1,3,2026-08-16T00:27:06
2026-08-15,08/15,02:09,LUSH LIFE,ZARA LARSSON,SO GOOD(潮級讚),,,1,3,2026-08-16T00:27:06
2026-08-15,08/15,02:14,你好可愛,吳克群 / 宋智孝,數星星的人,,,1,3,2026-08-16T00:27:06
2026-08-15,08/15,02:18,幸福調味,卓文萱,習慣,,,1,3,2026-08-16T00:27:06
2026-08-15,08/15,02:22,PERMISSION TO DANCE - LIVE,BTS防彈少年團,PERMISSION TO DANCE ON STAGE - LIVE,,,1,3,2026-08-16T00:27:06
2026-08-15,08/15,02:27,明天你是否依然愛我,王芷蕾,翩翩飛起,,,1,3,2026-08-16T00:27:06
2026-08-15,08/15,02:31,愛笑的眼睛,徐若瑄,狠狠愛,,,1,3,2026-08-16T00:27:06
2026-08-15,08/15,02:35,守候,5566,摯愛,,,1,4,2026-08-16T00:27:08
2026-08-15,08/15,02:40,殼,ERIC周興哲,,,,1,4,2026-08-16T00:27:08
2026-08-15,08/15,02:44,有你的快樂,JOANNA王若琳,START FROM HERE,,,1,4,2026-08-16T00:27:08
