日期,日期_mmdd,播出時間,歌曲名稱,演唱(奏)者,專輯,出版者,CD編號,dt_days_ago,page,scraped_at
2026-08-02,08/02,00:48,不要在街上吻我,薛岳,不要在街上吻我,,,1,2,2026-08-03T01:02:08
2026-08-02,08/02,00:52,FUNKY那個女孩,大嘴巴(DA MOUTH) / 藍心湄,有事嗎? BACK TO THE FUTURE,,,1,2,2026-08-03T01:02:08
2026-08-02,08/02,00:55,DYNAMITE,BTS防彈少年團,,,,1,2,2026-08-03T01:02:08
2026-08-02,08/02,00:58,她很漂亮 片頭曲,演奏曲,韓劇 她很漂亮 電視原聲帶,,,1,2,2026-08-03T01:02:08
2026-08-02,08/02,01:00,風之彩,辛曉琪,遺忘,,,1,2,2026-08-03T01:02:08
2026-08-02,08/02,01:04,一生守候,陳淑樺,一生守候,,,1,2,2026-08-03T01:02:08
2026-08-02,08/02,01:10,菊花台,周杰倫,依然范特西,,,1,2,2026-08-03T01:02:08
2026-08-02,08/02,01:15,我只想知道你是否真的愛我,黃小琥,不只是朋友,,,1,2,2026-08-03T01:02:08
2026-08-02,08/02,01:19,開始總是下著雨(日),堂本剛,翻唱河馬,,,1,2,2026-08-03T01:02:08
2026-08-02,08/02,01:24,說真的,容祖兒,說真的,,,1,2,2026-08-03T01:02:08
2026-08-02,08/02,01:28,繼續-給十五歲的自己,劉若英,在一起,,,1,2,2026-08-03T01:02:08
2026-08-02,08/02,01:33,分享,伍思凱,最愛是你,,,1,2,2026-08-03T01:02:08
2026-08-02,08/02,01:38,COUNTING STARS(2023 Version),ONEREPUBLIC(共和世代),,,,1,3,2026-08-03T01:02:10
2026-08-02,08/02,01:42,帥到分手,周湯豪,REAL(周湯豪專輯),,,1,3,2026-08-03T01:02:10
2026-08-02,08/02,01:46,SEPTEMBER,ANNA KENDRICK / JUSTIN TIMBERLAKE / EARTH WIND AND FIRE,魔髮精靈(TROLLS) 電影原聲帶,,,1,3,2026-08-03T01:02:10
2026-08-02,08/02,01:50,分開的常理,家家,忘不記,,,1,3,2026-08-03T01:02:10
2026-08-02,08/02,01:53,GABRIELA,KATSEYE,BEAUTIFUL CHAOS (EP),,,1,3,2026-08-03T01:02:10
2026-08-02,08/02,01:56,WITHOUT YOU(國),高爾宣OSN,#OSNRAP,,,1,3,2026-08-03T01:02:10
2026-08-02,08/02,01:59,RAINY MAN,吉川慶,日劇 求婚大作戰 原聲帶,,,1,3,2026-08-03T01:02:10
