日期,日期_mmdd,播出時間,歌曲名稱,演唱(奏)者,專輯,出版者,CD編號,dt_days_ago,page,scraped_at
2026-04-06,04/06,00:01,可以唷,鼓鼓(呂思緯),可以唷,,,1,1,2026-04-07T00:53:52
2026-04-06,04/06,00:05,SMOOTH CRIMINAL,MICHAEL JACKSON,BAD(飆),,,1,1,2026-04-07T00:53:52
2026-04-06,04/06,00:09,PLAY 我呸,蔡依林,呸,,,1,1,2026-04-07T00:53:52
2026-04-06,04/06,00:12,達爾文,蔡健雅,GOODBYE & HELLO,,,1,1,2026-04-07T00:53:52
2026-04-06,04/06,00:17,THERE YOU'LL BE,FAITH HILL,珍珠港(PEARL HABOR)電影原聲帶,,,1,1,2026-04-07T00:53:52
2026-04-06,04/06,00:21,A WHITER SHADE OF PALE,ELLIOTT YAMIN(艾略特),WAIT FOR YOU,,,1,1,2026-04-07T00:53:52
2026-04-06,04/06,00:26,謝謝你的美好,嚴爵,謝謝你的美好,,,1,1,2026-04-07T00:53:52
2026-04-06,04/06,00:30,讓我想一想(LIVE),陳綺貞,太陽巡迴演唱會IMMORTAL TOUR影音記錄,,,1,1,2026-04-07T00:53:52
2026-04-06,04/06,00:34,一年後...(韓),褐眼男子(BROWN EYED),一年後...,,,1,1,2026-04-07T00:53:52
2026-04-06,04/06,00:38,食等睡等(客),陳以諾Sarah,慢花誌,,,1,1,2026-04-07T00:53:52
2026-04-06,04/06,00:41,MY WAY(國),Miu朱俐靜,MY WAY,,,1,1,2026-04-07T00:53:52
2026-04-06,04/06,00:45,OH! I(國),B.A.D,ALL I,,,1,1,2026-04-07T00:53:52
2026-04-06,04/06,00:49,關不掉的收音機,黃韻玲,黃韻玲的平凡,,,1,2,2026-04-07T00:53:54
2026-04-06,04/06,00:52,AFTER THE LOVE HAS GONE,EARTH WIND AND FIRE,I AM,,,1,2,2026-04-07T00:53:54
2026-04-06,04/06,00:57,我用了多少的十年才明白,黃霆睿 / 琳誼,,,,1,2,2026-04-07T00:53:54
2026-04-06,04/06,01:00,大雨的夜裡,邰正宵,歌者2逆風行歌,,,1,2,2026-04-07T00:53:54
2026-04-06,04/06,01:04,一個人生活,林凡,FREYA,,,1,2,2026-04-07T00:53:54
2026-04-06,04/06,01:08,I WILL ALWAYS LOVE YOU,樹里KARAN,SHE-LOVE JAZZ,,,1,2,2026-04-07T00:53:54
2026-04-06,04/06,01:13,最想念的季節,品冠,U-TURN 180度轉彎,,,1,2,2026-04-07T00:53:54
2026-04-06,04/06,01:17,喜歡你(日),MR.CHILDREN,喜歡你 單曲,,,1,2,2026-04-07T00:53:54
2026-04-06,04/06,01:22,不留,李榮浩,iTunes SESSIONS,,,1,2,2026-04-07T00:53:54
2026-04-06,04/06,01:26,今天陽光就是特別耀眼特別和諧,曾沛慈 / 韋禮安,今天陽光就是特別耀眼特別和諧,,,1,2,2026-04-07T00:53:54
2026-04-06,04/06,01:30,抬頭紋,蘇慧倫,輕重,,,1,2,2026-04-07T00:53:54
2026-04-06,04/06,01:32,ASK FOR MORE(國),F4,煙火的季節,,,1,2,2026-04-07T00:53:54
2026-04-06,04/06,01:36,情不自禁,陳慧琳,最愛陳慧琳 新歌+精選,,,1,3,2026-04-07T00:53:55
2026-04-06,04/06,01:41,THAT'S THE WAY IT IS,CELINE DION,ALL THE WAY..A DECADE OF SONG,,,1,3,2026-04-07T00:53:55
2026-04-06,04/06,01:45,替我照顧她,胡夏,替我照顧她,,,1,3,2026-04-07T00:53:55
2026-04-06,04/06,01:49,SHE WILL BE LOVED,橘香雙人組(TANGERINE),FLAVOR BOSSA CASE(婆娑香氛),,,1,3,2026-04-07T00:53:55
2026-04-06,04/06,01:54,EVERYTHING(國),梁心頤(LARA),HELLO梁心頤,,,1,3,2026-04-07T00:53:55
2026-04-06,04/06,01:57,GOODBYE 再見,NAOMI & GORO(尚美與伊藤),BOSSA NOVA 四季精選 春之歌,,,1,3,2026-04-07T00:53:55
2026-04-06,04/06,02:00,討厭下雨天,慢慢說樂團,驕傲地愛著,,,1,3,2026-04-07T00:53:55
2026-04-06,04/06,02:04,心花開,李千娜,愛 到站了,,,1,3,2026-04-07T00:53:55
2026-04-06,04/06,02:07,ATTITUDE(韓),IVE,IVE EMPATHY,,,1,3,2026-04-07T00:53:55
2026-04-06,04/06,02:10,愛無所畏,呂薔AMUYI,O_LOVE,,,1,3,2026-04-07T00:53:55
2026-04-06,04/06,02:14,小幸運,田馥甄(HEBE),我的少女時代 電影歌曲原聲帶,,,1,3,2026-04-07T00:53:55
