日期,日期_mmdd,播出時間,歌曲名稱,演唱(奏)者,專輯,出版者,CD編號,dt_days_ago,page,scraped_at
2026-01-29,01/29,00:49,跟我說愛我,蔡琴,蔡琴精選,,,1,2,2026-01-30T00:48:57
2026-01-29,01/29,00:53,EASY ON ME,ADELE(愛黛兒),30,,,1,2,2026-01-30T00:48:57
2026-01-29,01/29,00:57,EVERYDAY(COMIC STORY),演奏曲,韓劇 紳士的品格 電視原聲帶,,,1,2,2026-01-30T00:48:57
2026-01-29,01/29,01:00,LOVE LOVE LOVE(國),蔡依林,城堡,,,1,2,2026-01-30T00:48:57
2026-01-29,01/29,01:04,CRUEL SUMMER,TAYLOR SWIFT(泰勒絲),LOVER,,,1,2,2026-01-30T00:48:57
2026-01-29,01/29,01:07,七天追到你,林宇中,新娘,,,1,2,2026-01-30T00:48:57
2026-01-29,01/29,01:11,十年,陳奕迅,黑白灰,,,1,2,2026-01-30T00:48:57
2026-01-29,01/29,01:15,出賣,周傳雄,TRANSFER周傳雄,,,1,2,2026-01-30T00:48:57
2026-01-29,01/29,01:19,想哭就到我懷裡哭,庾澄慶,老實情歌,,,1,2,2026-01-30T00:48:57
2026-01-29,01/29,01:23,非關愛情,LISA,綺想世界,,,1,2,2026-01-30T00:48:57
2026-01-29,01/29,01:28,不會分離,光良,不會分離,,,1,2,2026-01-30T00:48:57
2026-01-29,01/29,01:34,當你,王心凌,MY! CYNDI!極精選,,,1,2,2026-01-30T00:48:57
2026-01-29,01/29,01:38,我不允許我再愛上你,李千娜,李千娜首張同名專輯,,,1,3,2026-01-30T00:48:59
2026-01-29,01/29,01:42,DON'T STOP THE MUSIC,JAMIE CULLUM(傑米卡倫),THE PURSUIT(音樂狂想曲),,,1,3,2026-01-30T00:48:59
2026-01-29,01/29,01:47,情人,潘嘉麗(KELLY),情人。嘉麗,,,1,3,2026-01-30T00:48:59
2026-01-29,01/29,01:51,FOREVER 1(韓),少女時代(GIRLS' GENERATION),FOREVER 1,,,1,3,2026-01-30T00:48:59
2026-01-29,01/29,01:55,DANCE INTO THE LIGHT,PHIL COLLINS,HITS(唯一精選),,,1,3,2026-01-30T00:48:59
