日期,日期_mmdd,播出時間,歌曲名稱,演唱(奏)者,專輯,出版者,CD編號,dt_days_ago,page,scraped_at
2026-08-03,08/03,00:53,REWRITE THE STARS,JAMES ARTHUR / ANNE-MARIE(安瑪莉),大娛樂家(THE GREATEST SHOWMAN)電影原聲帶 全球慶功版,,,1,2,2026-08-04T01:52:49
2026-08-03,08/03,00:57,你是我的奇蹟(MIRACLE),SUPER JUNIOR-M,迷(Me),,,1,2,2026-08-04T01:52:49
2026-08-03,08/03,01:00,再回首,李翊君,國語真經典,,,1,2,2026-08-04T01:52:49
2026-08-03,08/03,01:04,信仰,張信哲,信仰,,,1,2,2026-08-04T01:52:49
2026-08-03,08/03,01:08,STORY(日),CHE'NELLE(香奈兒),BELIEVE,,,1,2,2026-08-04T01:52:49
2026-08-03,08/03,01:12,戀戀真言,蘇慧倫,戀戀真言,,,1,2,2026-08-04T01:52:49
2026-08-03,08/03,01:15,只有為你,庾澄慶,只有為你,,,1,2,2026-08-04T01:52:49
2026-08-03,08/03,01:20,IF YOU COME BACK,BLUE,BLUE ALL RISE(新聲奪人),,,1,2,2026-08-04T01:52:49
2026-08-03,08/03,01:23,STAYIN' ALIVE,AVU CHAN,子彈列車 電影主題曲,,,1,2,2026-08-04T01:52:49
2026-08-03,08/03,01:29,當你,王心凌,MY! CYNDI!極精選,,,1,2,2026-08-04T01:52:49
2026-08-03,08/03,01:33,倒帶,蕭敬騰,LOVE MOMENTS 愛的時刻自選,,,1,2,2026-08-04T01:52:49
2026-08-03,08/03,01:38,HOLD MY HAND,LADY GAGA,捍衛戰士:獨行俠(TOP GUN: MAVERICK) 電影原聲帶,,,1,2,2026-08-04T01:52:49
2026-08-03,08/03,01:42,金斯頓的夢想,B.A.D,皇后之歌,,,1,3,2026-08-04T01:52:52
2026-08-03,08/03,01:46,抱著你,YOYO岑寧兒,BEDTIME STORY EP,,,1,3,2026-08-04T01:52:52
2026-08-03,08/03,01:49,錯的人,蕭亞軒,蕭灑小姐,,,1,3,2026-08-04T01:52:52
2026-08-03,08/03,01:54,忘情水,劉德華,忘情水,,,1,3,2026-08-04T01:52:52
2026-08-03,08/03,01:58,GREEN TRANQUILITY,愛舫,心之樂章,,,1,3,2026-08-04T01:52:52
2026-08-03,08/03,02:00,單飛,錦繡二重唱,情比姊妹深,,,1,3,2026-08-04T01:52:52
2026-08-03,08/03,02:04,L.O.V.E,NAT KING COLE,,,,1,3,2026-08-04T01:52:52
2026-08-03,08/03,02:07,不好說,張三李四,SEEN IT ALL?,,,1,3,2026-08-04T01:52:52
2026-08-03,08/03,02:10,SUNSHINE GIRL(日),沐月(MOUMOON),SUNSHINE GIRL 單曲,,,1,3,2026-08-04T01:52:52
2026-08-03,08/03,02:14,查某人,林強,春風少年兄,,,1,3,2026-08-04T01:52:52
2026-08-03,08/03,02:19,喜歡你現在的樣子,紀文惠,愛．啟程 LOVE IS ON THE WAY,,,1,3,2026-08-04T01:52:52
2026-08-03,08/03,02:24,你們是我的星光,星光二班,你們是我的星光,,,1,3,2026-08-04T01:52:52
2026-08-03,08/03,02:28,FLASHLIGHT,JESSIE J,歌喉讚2 電影原聲帶,,,1,4,2026-08-04T01:52:54
2026-08-03,08/03,02:32,怎麼愛你都不夠,蔡旻佑,超級右腦,,,1,4,2026-08-04T01:52:54
2026-08-03,08/03,02:36,聊聊天,A-LIN,LINK,,,1,4,2026-08-04T01:52:54
2026-08-03,08/03,02:40,絕口不提!愛你,鄭中基,絕口不提!愛你,,,1,4,2026-08-04T01:52:54
2026-08-03,08/03,02:45,自我的介紹,盧廣仲,勵志論,,,1,4,2026-08-04T01:52:54
2026-08-03,08/03,02:49,閃著淚光的決定,吳佩慈,ALL MY PACE,,,1,4,2026-08-04T01:52:54
2026-08-03,08/03,02:53,MYSTICAL MAGICAL,BENSON BOONE,AMERICAN HEART,,,1,4,2026-08-04T01:52:54
2026-08-03,08/03,02:56,東山再起,南拳媽媽,拳新出擊,,,1,4,2026-08-04T01:52:54
2026-08-03,08/03,03:00,說好的幸福呢,周杰倫,魔杰座,,,1,4,2026-08-04T01:52:54
2026-08-03,08/03,03:04,花水木(日),一青窈,一青想,,,1,4,2026-08-04T01:52:54
2026-08-03,08/03,03:10,想著你的感覺,杜德偉,MY LOVE(杜德偉),,,1,4,2026-08-04T01:52:54
2026-08-03,08/03,03:14,旅行的意義(法),橘兒,VOYAGE- ASIA BEST-新歌+精選,,,1,4,2026-08-04T01:52:54
2026-08-03,08/03,03:18,I'M OK 謝謝,江美琪,朋友的朋友,,,1,5,2026-08-04T01:52:56
2026-08-03,08/03,03:22,LET IT BE,THE BEATLES,1 (2015 REMASTER) 冠軍精選,,,1,5,2026-08-04T01:52:56
