日期,日期_mmdd,播出時間,歌曲名稱,演唱(奏)者,專輯,出版者,CD編號,dt_days_ago,page,scraped_at
2026-03-15,03/15,00:56,我為你傷心,蘇永康,愛一個人好難,,,1,2,2026-03-16T00:36:08
2026-03-15,03/15,01:00,我是一隻小小鳥,丁噹,"FU GOOD下一站,天后 自選+精選",,,1,2,2026-03-16T00:36:08
2026-03-15,03/15,01:06,HOW AM I SUPPOSED TO LIVE WITHOUT YOU,MICHAEL BOLTON,SOUL PROVIDER(靈魂主宰),,,1,2,2026-03-16T00:36:08
2026-03-15,03/15,01:10,不曾回來過,李千娜,不曾回來過 單曲,,,1,2,2026-03-16T00:36:08
2026-03-15,03/15,01:15,ALL MY LIFE,K-CI & JOJO,LOVE ALWAYS(永遠愛你),,,1,2,2026-03-16T00:36:08
2026-03-15,03/15,01:20,花水木(日),MAY J.,SUMMER BALLAD COVERS,,,1,2,2026-03-16T00:36:08
2026-03-15,03/15,01:25,莫斯科沒有眼淚,TWINS,見習愛神,,,1,2,2026-03-16T00:36:08
2026-03-15,03/15,01:30,魅力燃燒,鄭秀文,完整,,,1,2,2026-03-16T00:36:08
2026-03-15,03/15,01:34,愛的初體驗,張震嶽,這個下午很無聊,,,1,2,2026-03-16T00:36:08
2026-03-15,03/15,01:39,感性生物,周蕙,WHERE X 走,,,1,2,2026-03-16T00:36:08
2026-03-15,03/15,01:43,讓我一次愛個夠,思衛(SWAY),經典特調 I,,,1,2,2026-03-16T00:36:08
2026-03-15,03/15,01:46,天天(2003年版本),陶喆,ULTRASOUND 陶喆 樂之路1997-2003,,,1,2,2026-03-16T00:36:08
2026-03-15,03/15,01:51,HOME,WESTLIFE,BACK HOME(真愛守候),,,1,3,2026-03-16T00:36:10
2026-03-15,03/15,01:55,這裡有愛等我回來,蔡榮祖,這裡有愛等我回來,,,1,3,2026-03-16T00:36:10
2026-03-15,03/15,02:00,愛 這首歌,蕭煌奇,真情歌,,,1,3,2026-03-16T00:36:10
2026-03-15,03/15,02:06,AFTER ALL,CHER / PETER CETERA,HEART OF STONE,,,1,3,2026-03-16T00:36:10
2026-03-15,03/15,02:10,天黑請閉眼,九澤CP,過PASS,,,1,3,2026-03-16T00:36:10
2026-03-15,03/15,02:15,愛情來了,陳慧琳,愛情來了,,,1,3,2026-03-16T00:36:10
2026-03-15,03/15,02:18,準明星,徐佳瑩,給,,,1,3,2026-03-16T00:36:10
2026-03-15,03/15,02:22,BUSY WOMAN,SABRINA CARPENTER,SHORT N' SWEET (DELUXE)(微甜 加糖豪華版),,,1,3,2026-03-16T00:36:10
2026-03-15,03/15,02:25,女孩,韋禮安,,,,1,3,2026-03-16T00:36:10
2026-03-15,03/15,02:32,突然好想你,五月天,後青春期的詩,,,1,3,2026-03-16T00:36:10
2026-03-15,03/15,02:37,KISSING A FOOL,MICHAEL BUBLE(麥可布雷),MICHAEL BUBLE(麥可布雷溫柔本色),,,1,3,2026-03-16T00:36:10
2026-03-15,03/15,02:41,淚光閃閃(日),夏川里美,第一單曲 全選集,,,1,3,2026-03-16T00:36:10
2026-03-15,03/15,02:46,原諒,張玉華,張玉華,,,1,4,2026-03-16T00:36:12
2026-03-15,03/15,02:50,SMILE,STACEY KENT(史黛西肯特),THE CHANGING LIGHTS (五光十色),,,1,4,2026-03-16T00:36:12
2026-03-15,03/15,02:55,喜歡你,陳潔儀,傷心,,,1,4,2026-03-16T00:36:12
2026-03-15,03/15,03:00,十年,陳奕迅,黑白灰,,,1,4,2026-03-16T00:36:12
2026-03-15,03/15,03:03,沒那麼簡單,黃小琥,簡單/不簡單,,,1,4,2026-03-16T00:36:12
2026-03-15,03/15,03:08,氣溫37度的遐想,蘇慧倫 / 魏如萱(娃娃),面面,,,1,4,2026-03-16T00:36:12
2026-03-15,03/15,03:13,愛不愛,趙詠華,愛不愛,,,1,4,2026-03-16T00:36:12
2026-03-15,03/15,03:17,十七歲我是女生的溫柔(LIVE),MATZKA(瑪斯卡) / 李宗盛,一朵花 LIVE CD+台東帥哥大戰PARTY QUEEN @ LEGACY演唱會DVD,,,1,4,2026-03-16T00:36:12
2026-03-15,03/15,03:22,HOLD ON,WILSON PHILLIPS,WILSON PHILLIPS,,,1,4,2026-03-16T00:36:12
2026-03-15,03/15,03:28,你愛我嗎,劉虹嬅,一人跳舞,,,1,4,2026-03-16T00:36:12
2026-03-15,03/15,03:33,喜劇(日),星野源,GEN,,,1,4,2026-03-16T00:36:12
2026-03-15,03/15,03:36,憂愁,小安,浪費愛情,,,1,4,2026-03-16T00:36:12
