日期,日期_mmdd,播出時間,歌曲名稱,演唱(奏)者,專輯,出版者,CD編號,dt_days_ago,page,scraped_at
2026-08-23,08/23,00:47,懷念,蔡依林,唯舞獨尊演唱會鮮聽版 & 混音專輯,,,1,2,2026-08-24T00:28:24
2026-08-23,08/23,00:51,無條件為你,梁靜茹,閃亮的星,,,1,2,2026-08-24T00:28:24
2026-08-23,08/23,00:55,HISTORIA DE AMOR 愛情的故事,ANDREA BOCELLI,天籟電影院CINEMA,,,1,2,2026-08-24T00:28:24
2026-08-23,08/23,01:00,突然好想你,五月天,後青春期的詩,,,1,2,2026-08-24T00:28:24
2026-08-23,08/23,01:04,情難枕,林慧萍,水的慧萍,,,1,2,2026-08-24T00:28:24
2026-08-23,08/23,01:09,不得不愛,弦子,弦子首張同名專輯,,,1,2,2026-08-24T00:28:24
2026-08-23,08/23,01:14,躺在你的衣櫃(LIVE版),陳綺貞,時間的歌-巡迴演唱會影音記錄限量影音典藏2DVD+2CD,,,1,2,2026-08-24T00:28:24
2026-08-23,08/23,01:19,戀,星野源,POP VIRUS,,,1,2,2026-08-24T00:28:24
2026-08-23,08/23,01:23,星期五晚上,ENERGY,HERE I AM,,,1,2,2026-08-24T00:28:24
2026-08-23,08/23,01:27,魔力ESP,范曉萱,RAIN(范曉萱),,,1,2,2026-08-24T00:28:24
2026-08-23,08/23,01:31,心動,JULIA吳卓源,經典特調 I,,,1,2,2026-08-24T00:28:24
2026-08-23,08/23,01:35,慢慢喜歡你(Live at EasON AIR),陳奕迅,,,,1,2,2026-08-24T00:28:24
2026-08-23,08/23,01:40,SO NICE,DIANA PANTON(黛安娜潘頓),戀愛巴莎,,,1,3,2026-08-24T00:28:26
2026-08-23,08/23,01:43,我討厭我自己,吳建豪,身體會唱歌,,,1,3,2026-08-24T00:28:26
2026-08-23,08/23,01:47,想著你的感覺,巫啟賢,傷心的人更傷心,,,1,3,2026-08-24T00:28:26
2026-08-23,08/23,01:51,YOU'VE LOST THAT LOVING FEELING,ELVIS PRESLEY(貓王),貓王 美夢成真 與皇家愛樂管絃樂團(IF I CAN DREAM - ELVIS PRESLEY WITH THE ROYAL PHILHARMONIC ORCHESTRA),,,1,3,2026-08-24T00:28:26
2026-08-23,08/23,01:55,ALMOST OVER YOU,SHEENA EASTON,BEST KEPT SECRET,,,1,3,2026-08-24T00:28:26
2026-08-23,08/23,01:58,希求,演奏曲,日劇 小海女 電視原聲帶,,,1,3,2026-08-24T00:28:26
2026-08-23,08/23,02:00,WE WILL ROCK YOU(LIVE版),QUEEN,波西米亞狂想曲 電影原聲帶(BOHEMIAN RHAPSODY),,,1,3,2026-08-24T00:28:26
2026-08-23,08/23,02:02,狂想曲,蕭敬騰,狂想曲,,,1,3,2026-08-24T00:28:26
