日期,日期_mmdd,播出時間,歌曲名稱,演唱(奏)者,專輯,出版者,CD編號,dt_days_ago,page,scraped_at
2026-09-12,09/12,00:00,承諾,鄭秀文,為你等,,,1,1,2026-09-13T02:12:11
2026-09-12,09/12,00:05,下輩子別再做女人,梅艷芳,沒話說,,,1,1,2026-09-13T02:12:11
2026-09-12,09/12,00:09,MILLION REASONS,LADY GAGA,喬安(JOANNE),,,1,1,2026-09-13T02:12:11
2026-09-12,09/12,00:12,不完美心跳,黃瑋昕,,,,1,1,2026-09-13T02:12:11
2026-09-12,09/12,00:16,傻瓜,吳克群,MAGI-K GREATEST HITS 新歌+精選,,,1,1,2026-09-13T02:12:11
2026-09-12,09/12,00:21,感情用事,王心凌,BITE BACK,,,1,1,2026-09-13T02:12:11
2026-09-12,09/12,00:24,每一次想你,李玟,每一次想你,,,1,1,2026-09-13T02:12:11
2026-09-12,09/12,00:29,PARADISE,T-MAX,韓劇 花樣男子 流星花園 電視原聲帶 1,,,1,1,2026-09-13T02:12:11
2026-09-12,09/12,00:33,愛火,孫耀威,愛火,,,1,1,2026-09-13T02:12:11
2026-09-12,09/12,00:38,MY GUY,SAM SMITH,HAZEL EYES(深邃眼眸),,,1,1,2026-09-13T02:12:11
2026-09-12,09/12,00:41,永遠不再,動力火車,做工的人 戲劇原創音樂EP 第二章,,,1,1,2026-09-13T02:12:11
2026-09-12,09/12,00:46,專屬天使,TANK,延長比賽,,,1,1,2026-09-13T02:12:11
2026-09-12,09/12,00:50,MY FAVORITE THINGS,SIDSEL STORM(席絲史東),SIDSEL STORM席絲史東同名概念專輯,,,1,2,2026-09-13T02:12:18
2026-09-12,09/12,00:54,讓你媽媽NEW一下,庾澄慶,請開窗,,,1,2,2026-09-13T02:12:18
2026-09-12,09/12,00:58,海鷗飛走那天,PE'Z,極月~KIWAMARI ZUKI~,,,1,2,2026-09-13T02:12:18
2026-09-12,09/12,01:00,堅持到底,阿杜(杜成義),堅持到底,,,1,2,2026-09-13T02:12:18
2026-09-12,09/12,01:04,愛上,小宇 宋念宇,就站在這裡,,,1,2,2026-09-13T02:12:18
2026-09-12,09/12,01:08,只要再看你一眼,楊培安 / 戴愛玲,楊培安 III,,,1,2,2026-09-13T02:12:18
2026-09-12,09/12,01:12,微光,曹楊,規定情境,,,1,2,2026-09-13T02:12:18
2026-09-12,09/12,01:16,THAT'S SO TRUE,GRACIE ABRAMS(葛蕾西),THE SECRET OF US 豪華版,,,1,2,2026-09-13T02:12:18
2026-09-12,09/12,01:19,小乖乖,PINK FUN,,,,1,2,2026-09-13T02:12:18
2026-09-12,09/12,01:22,I REALLY LIKE YOU,CARLY RAE JEPSEN(卡莉蕾),E.MO.TION(真性情),,,1,2,2026-09-13T02:12:18
2026-09-12,09/12,01:26,如果我們還在一起(LIVE版),宇宙人,α：回到未來 Live專輯,,,1,2,2026-09-13T02:12:18
2026-09-12,09/12,01:32,愛太遠,利綺,ANGELFISH,,,1,2,2026-09-13T02:12:18
2026-09-12,09/12,01:37,猜心,萬芳,真情,,,1,3,2026-09-13T02:12:20
2026-09-12,09/12,01:41,I'LL NEVER LOVE AGAIN,LADY GAGA,一個巨星的誕生(A STAR IS BORN)電影原聲帶,,,1,3,2026-09-13T02:12:20
