日期,日期_mmdd,播出時間,歌曲名稱,演唱(奏)者,專輯,出版者,CD編號,dt_days_ago,page,scraped_at
2026-07-01,07/01,00:00,難得有情人,關淑怡,難得有情人,,,1,1,2026-07-02T01:59:13
2026-07-01,07/01,00:04,SA MARINA,小野麗莎,巴莎風情,,,1,1,2026-07-02T01:59:13
2026-07-01,07/01,00:07,有沒有一首歌讓你想起我,大象體操,滾石40系列「滾石撞樂隊，40團拼經典」,,,1,1,2026-07-02T01:59:13
2026-07-01,07/01,00:11,BILLIE JEAN(LIVE),方大同,TIMELESS 演唱會 LIVE,,,1,1,2026-07-02T01:59:13
2026-07-01,07/01,00:15,愛上你等於愛上寂寞,A-LIN,不如在歌裡遇見 EP,,,1,1,2026-07-02T01:59:13
2026-07-01,07/01,00:19,再回首,姜育恆,再回首,,,1,1,2026-07-02T01:59:13
2026-07-01,07/01,00:23,有一點動心,張信哲 / 任素汐,就懂了,,,1,1,2026-07-02T01:59:13
2026-07-01,07/01,00:28,流浪地圖,蕭賀碩,碩一碩的流浪地圖,,,1,1,2026-07-02T01:59:13
2026-07-01,07/01,00:32,玫瑰玫瑰,動力火車 / 葛西瓦(BOXING),,,,1,1,2026-07-02T01:59:13
2026-07-01,07/01,00:36,LUCKY ONE(韓),EXO,EX'ACT,,,1,1,2026-07-02T01:59:13
2026-07-01,07/01,00:40,不可能錯過你,王力宏,不可能錯過你,,,1,1,2026-07-02T01:59:13
2026-07-01,07/01,00:45,模特,李榮浩,模特,,,1,1,2026-07-02T01:59:13
2026-07-01,07/01,00:51,"10,000 HOURS(PIANO)",DAN+SHAY / JUSTIN BIEBER,,,,1,2,2026-07-02T01:59:15
2026-07-01,07/01,00:53,解脫,張惠妹,姊妹,,,1,2,2026-07-02T01:59:15
2026-07-01,07/01,00:58,清晨的主題,演奏曲,日劇 小海女 電視原聲帶,,,1,2,2026-07-02T01:59:15
2026-07-01,07/01,01:00,寶貝對不起,草蜢,寶貝對不起,,,1,2,2026-07-02T01:59:15
2026-07-01,07/01,01:05,LOVE SO SWEET(日),嵐(ARASHI),1999-2009 完全精選,,,1,2,2026-07-02T01:59:15
2026-07-01,07/01,01:09,未來式,戴愛玲 / 劉偉德,跳痛,,,1,2,2026-07-02T01:59:15
2026-07-01,07/01,01:13,LAY ME DOWN,SAM SMITH / JOHN LEGEND,,,,1,2,2026-07-02T01:59:15
2026-07-01,07/01,01:17,當愛已成往事,林憶蓮 / 李宗盛,不必在乎我是誰,,,1,2,2026-07-02T01:59:15
2026-07-01,07/01,01:21,THE SCIENTIST,CORINNE BAILEY RAE(肯妮貝兒),格雷的五十道陰影:束縛(FIFTY SHADES DARKER) 電影原聲帶,,,1,2,2026-07-02T01:59:15
2026-07-01,07/01,01:25,夢的捕手,方皓玟,夢的捕手,,,1,2,2026-07-02T01:59:15
2026-07-01,07/01,01:29,揣無自己彼單純的心,阿斌 黃奇斌,,,,1,2,2026-07-02T01:59:15
2026-07-01,07/01,01:33,愛是自私的,黃義達,寫給自己的歌,,,1,2,2026-07-02T01:59:15
2026-07-01,07/01,01:38,圓謊,張宇,消息,,,1,3,2026-07-02T01:59:17
