日期,日期_mmdd,播出時間,歌曲名稱,演唱(奏)者,專輯,出版者,CD編號,dt_days_ago,page,scraped_at
2026-01-06,01/06,00:49,失戀無罪,A-LIN,失戀無罪,,,1,2,2026-01-07T00:34:10
2026-01-06,01/06,00:53,離開你走近你,王夢麟,,,,1,2,2026-01-07T00:34:10
2026-01-06,01/06,00:57,REUNION,演奏曲,韓劇 製作人的那些事 原聲帶,,,1,2,2026-01-07T00:34:10
2026-01-06,01/06,01:00,幸福的時光,潘裕文 / 徐宛鈴,夢.想.家,,,1,2,2026-01-07T00:34:10
2026-01-06,01/06,01:05,幻化成風(日),過亞彌乃(TSUJI AYANO),貓的報恩 動畫電影原聲帶,,,1,2,2026-01-07T00:34:10
2026-01-06,01/06,01:09,巴黎草莓,許茹芸,許茹芸的微醺音樂 你聽見了(我)嗎,,,1,2,2026-01-07T00:34:10
2026-01-06,01/06,01:13,這些那些,林憶蓮,"LOVE,SANDY",,,1,2,2026-01-07T00:34:10
2026-01-06,01/06,01:18,FLY OUT(國),兄弟本色,FLY OUT,,,1,2,2026-01-07T00:34:10
2026-01-06,01/06,01:23,ALL ABOUT THAT BASS 棉花糖女孩,MEGHAN TRAINOR(梅根崔娜),TITLE(招牌金曲) CD+DVD重量進化版,,,1,2,2026-01-07T00:34:10
2026-01-06,01/06,01:26,時間到,梁文音 / D.L羅時豐,,,,1,2,2026-01-07T00:34:10
2026-01-06,01/06,01:30,MY WAY(國),Miu朱俐靜,MY WAY,,,1,2,2026-01-07T00:34:10
2026-01-06,01/06,01:33,別再留下,ELLA陳嘉樺,BAD HABITS,,,1,2,2026-01-07T00:34:10
2026-01-06,01/06,01:38,天使,五月天,為愛而生,,,1,3,2026-01-07T00:34:13
2026-01-06,01/06,01:42,LONGER,DAN FOGELBERG,HEARTBREAKERS,,,1,3,2026-01-07T00:34:13
2026-01-06,01/06,01:46,FALL ON ME(LIVE),ANDREA BOCELLI / MATTEO BOCELLI,出道30週年美聲慶典(藍光2BD)(THE CELEBRATION 30TH ANNIVERSARY),,,1,3,2026-01-07T00:34:13
2026-01-06,01/06,01:50,想你想的好孤寂,邰正宵,千紙鶴,,,1,3,2026-01-07T00:34:13
2026-01-06,01/06,01:54,你的眼睛,持修,受,,,1,3,2026-01-07T00:34:13
2026-01-06,01/06,02:00,美妙生活,林宥嘉,美妙生活,,,1,3,2026-01-07T00:34:13
2026-01-06,01/06,02:04,I LOVE YOU ALWAYS FOREVER,DONNA LEWIS,NOW IN A MINUTE,,,1,3,2026-01-07T00:34:13
2026-01-06,01/06,02:08,愛你愛你,陳威全,傾聽,,,1,3,2026-01-07T00:34:13
2026-01-06,01/06,02:12,回到過去,張震嶽 / 林芯儀,光陰的故事 電視原聲帶,,,1,3,2026-01-07T00:34:13
2026-01-06,01/06,02:17,猴籠,蕭敬騰,,,,1,3,2026-01-07T00:34:13
2026-01-06,01/06,02:21,YAH YAH YAH(日),恰克與飛鳥(CHAGE AND ASKA),STAMP(超越自我精選輯),,,1,3,2026-01-07T00:34:13
2026-01-06,01/06,02:26,TOM'S DINER,SUZANNE VEGA,SOLITUDE STANDING,,,1,3,2026-01-07T00:34:13
2026-01-06,01/06,02:31,來自天堂的魔鬼,G.E.M.鄧紫棋,新的心跳,,,1,4,2026-01-07T00:34:15
2026-01-06,01/06,02:35,你沒等我去的舊金山,派偉俊 / 陳華,,,,1,4,2026-01-07T00:34:15
2026-01-06,01/06,02:39,MEN'S TALK(國),張清芳,MEN'S TALK,,,1,4,2026-01-07T00:34:15
2026-01-06,01/06,02:44,日安我的愛,黃鶯鶯 / 鍾鎮濤,日安我的愛,,,1,4,2026-01-07T00:34:15
2026-01-06,01/06,02:48,I NEED YOU(國),艾怡良,超級偶像 SUPER I DO,,,1,4,2026-01-07T00:34:15
2026-01-06,01/06,02:53,NEW YORK STATE OF MIND,BARBRA STREISAND / BILLY JOEL,世紀傳情PARTNERS豪華典藏版2CD,,,1,4,2026-01-07T00:34:15
2026-01-06,01/06,02:58,MEMORIES OF WIND,KIM YOON,MOONLIGHT WALTZ月光圓舞曲,,,1,4,2026-01-07T00:34:15
2026-01-06,01/06,03:00,時機,黑色餅乾,LIFE,,,1,4,2026-01-07T00:34:15
2026-01-06,01/06,03:05,FIREWORK,KATY PERRY(凱蒂佩芮),TEENAGE DREAM(花漾年華),,,1,4,2026-01-07T00:34:15
2026-01-06,01/06,03:09,神啊!請多給我一點力量,本多RURU,SINGLE,,,1,4,2026-01-07T00:34:15
2026-01-06,01/06,03:14,命運,家家,蘭陵王 戲劇原聲帶,,,1,4,2026-01-07T00:34:15
2026-01-06,01/06,03:18,你終結了我的流浪,曹楊,你終結了我的流浪,,,1,4,2026-01-07T00:34:15
2026-01-06,01/06,03:22,CHOO CHOO TRAIN(日),放浪兄弟(EXILE),放浪樂園(ENTERTAINMENT),,,1,5,2026-01-07T00:34:17
2026-01-06,01/06,03:26,881寂寞,何耀珊 / 牛奶,收獲,,,1,5,2026-01-07T00:34:17
2026-01-06,01/06,03:31,一直在找一個人,馮瑋君,馮瑋君,,,1,5,2026-01-07T00:34:17
