日期,日期_mmdd,播出時間,歌曲名稱,演唱(奏)者,專輯,出版者,CD編號,dt_days_ago,page,scraped_at
2026-01-26,01/26,00:00,你知道應該如何愛著我,張信哲,絕對想念張信哲,,,1,1,2026-01-27T00:38:35
2026-01-26,01/26,00:06,I'VE BEEN SEARCHIN',BOYZ II MEN,WINTER/REFLECTIONS(冬日/迴響),,,1,1,2026-01-27T00:38:35
2026-01-26,01/26,00:11,明明白白我的心,成龍 / 陳淑樺,第一次,,,1,1,2026-01-27T00:38:35
2026-01-26,01/26,00:16,那年夏天寧靜的海,王心凌,MAGIC CYNDI,,,1,1,2026-01-27T00:38:35
2026-01-26,01/26,00:21,讓我餘生只為你唱情歌,icyball(冰球樂團),我好斯文,,,1,1,2026-01-27T00:38:35
2026-01-26,01/26,00:25,天堂,利綺,體貼,,,1,1,2026-01-27T00:38:35
2026-01-26,01/26,00:29,玻璃少年(日),近畿小子(KINKI KIDS),KINKI KIDS 39 滿懷感謝十週年紀念精選,,,1,1,2026-01-27T00:38:35
2026-01-26,01/26,00:34,DANCE UNTIL WE DIE,吳建豪,DANCE UNTIL WE DIE,,,1,1,2026-01-27T00:38:35
2026-01-26,01/26,00:38,FRIDAY I'M IN LOVE,NATALIE IMBRUGLIA,MALE(情有獨鍾),,,1,1,2026-01-27T00:38:35
2026-01-26,01/26,00:41,未接來電,楊乃文,ZERO,,,1,1,2026-01-27T00:38:35
2026-01-26,01/26,00:46,重傷,林凡,眼淚流回去,,,1,1,2026-01-27T00:38:35
2026-01-26,01/26,00:50,情深緣淺,殷正洋,雨中的歉意+請你回眸,,,1,1,2026-01-27T00:38:35
2026-01-26,01/26,00:55,CARRIE,EUROPE,THE FINAL COUNTDOWN(倒數計時),,,1,2,2026-01-27T00:38:37
2026-01-26,01/26,01:00,失落沙洲,徐佳瑩,徐佳瑩LA LA首張創作專輯,,,1,2,2026-01-27T00:38:37
2026-01-26,01/26,01:05,飛,莫文蔚,我們在中場相遇,,,1,2,2026-01-27T00:38:37
2026-01-26,01/26,01:09,誰能讓時間倒轉,黃品源,黃品源,,,1,2,2026-01-27T00:38:37
2026-01-26,01/26,01:13,愛情來了,陳慧琳,愛情來了,,,1,2,2026-01-27T00:38:37
2026-01-26,01/26,01:17,討厭,KARENCICI,蓋亞高校-如果我是外星人 你會愛我嗎?,,,1,2,2026-01-27T00:38:37
2026-01-26,01/26,01:20,PUT YOUR RECORDS ON,CORINNE BAILEY RAE(肯妮貝兒),CORINNE BAILEY RAE(追風箏的女孩),,,1,2,2026-01-27T00:38:37
2026-01-26,01/26,01:24,"愛,很簡單 20週年初心版",陶喆,,,,1,2,2026-01-27T00:38:37
2026-01-26,01/26,01:30,MAN IN THE MIRROR(LIVE),SIEDAH GARRETT / BoA(寶兒),SM STATION音樂企劃 第二季,,,1,2,2026-01-27T00:38:37
2026-01-26,01/26,01:35,專屬密碼,黃義達,專屬密碼,,,1,2,2026-01-27T00:38:37
2026-01-26,01/26,01:38,愛的初體驗,張震嶽,這個下午很無聊,,,1,2,2026-01-27T00:38:37
2026-01-26,01/26,01:42,敗給你,羅志祥 / 蕭亞軒,舞所不在,,,1,2,2026-01-27T00:38:37
2026-01-26,01/26,01:47,WHAT I WANT,MORGAN WALLEN / TATE McRAE(泰特麥可蕾),I'M THE PROBLEM,,,1,3,2026-01-27T00:38:39
2026-01-26,01/26,01:50,好天氣,韋禮安,慢慢等 EP,,,1,3,2026-01-27T00:38:39
2026-01-26,01/26,01:54,I BELIEVE 2016 VER.(日),絢香,THIS IS ME ~絢香 10週年紀念精選輯~,,,1,3,2026-01-27T00:38:39
2026-01-26,01/26,01:58,離別的感覺,演奏曲,韓劇 看見味道的少女 電視原聲帶,,,1,3,2026-01-27T00:38:39
2026-01-26,01/26,02:00,迷宮,JOANNA王若琳,START FROM HERE,,,1,3,2026-01-27T00:38:39
2026-01-26,01/26,02:04,LOVE ME LIKE YOU DO,ELLIE GOULDING(艾麗高登),FIFTY SHADES OF GREY(格雷的五十道陰影)電影原聲帶,,,1,3,2026-01-27T00:38:39
2026-01-26,01/26,02:08,無所不在,庾澄慶,靠近,,,1,3,2026-01-27T00:38:39
2026-01-26,01/26,02:12,扛得住,黃鴻升 / 柯有倫 / 竇智孔,PLAN B,,,1,3,2026-01-27T00:38:39
2026-01-26,01/26,02:16,在你身邊,鍾漢良,在你身邊,,,1,3,2026-01-27T00:38:39
2026-01-26,01/26,02:20,PINK PONY CLUB,CHAPPELL ROAN,中西部公主的興衰(THE RISE AND FALL OF A MIDWEST PRINCESS),,,1,3,2026-01-27T00:38:39
2026-01-26,01/26,02:25,RUNAWAY,JANET JACKSON,JANET JACKSON DESIGN OF A DECADE,,,1,3,2026-01-27T00:38:39
2026-01-26,01/26,02:28,那些你很冒險的夢,林俊傑,學不會,,,1,3,2026-01-27T00:38:39
2026-01-26,01/26,02:32,重新認識我,楊丞琳,仰望慶功典藏版,,,1,4,2026-01-27T00:38:41
2026-01-26,01/26,02:37,一生守候,陳淑樺,一生守候,,,1,4,2026-01-27T00:38:41
2026-01-26,01/26,02:43,愛情釀的酒,紅螞蟻,紅螞蟻合唱團I,,,1,4,2026-01-27T00:38:41
2026-01-26,01/26,02:49,我愛你(日),猴子把戲(MONKEY MAJIK),我愛你 單曲,,,1,4,2026-01-27T00:38:41
2026-01-26,01/26,02:53,別再叫我哥,許書豪 / 蕭敬騰,真心話冒險王,,,1,4,2026-01-27T00:38:41
2026-01-26,01/26,02:57,為了愛情(俊表的堅固柔情),演奏曲,韓劇 花樣男子 流星花園 電視原聲帶 2,,,1,4,2026-01-27T00:38:41
2026-01-26,01/26,03:00,告白氣球,周杰倫,周杰倫的床邊故事,,,1,4,2026-01-27T00:38:41
2026-01-26,01/26,03:03,你快不快樂,蘇有朋,你快不快樂,,,1,4,2026-01-27T00:38:41
2026-01-26,01/26,03:08,SOMETHING STUPID,ROBBIE WILLIAMS / NICOLE KIDMAN,SWING WHEN YOU'RE WINNING(搖搖領先),,,1,4,2026-01-27T00:38:41
2026-01-26,01/26,03:12,情歌沒有告訴你,梁靜茹,情歌沒有告訴你,,,1,4,2026-01-27T00:38:41
2026-01-26,01/26,03:16,我是真的付出我的愛,周華健,"我付出我的真愛,我實現我的夢",,,1,4,2026-01-27T00:38:41
2026-01-26,01/26,03:21,DIE WITH A SMILE,BRUNO MARS / LADY GAGA,MAYHEM(狂亂),,,1,4,2026-01-27T00:38:41
2026-01-26,01/26,03:25,你好嗎,元衛覺醒,幸福下載,,,1,5,2026-01-27T00:38:42
2026-01-26,01/26,03:30,怎麼愛你都不夠,蔡旻佑,超級右腦,,,1,5,2026-01-27T00:38:42
2026-01-26,01/26,03:35,REFLECTION 2020,CHRISTINA AGUILERA,,,,1,5,2026-01-27T00:38:42
2026-01-26,01/26,03:38,無情的情書,動力火車,無情的情書,,,1,5,2026-01-27T00:38:42
2026-01-26,01/26,03:43,哭砂,黃鶯鶯,讓愛自由,,,1,5,2026-01-27T00:38:42
2026-01-26,01/26,03:48,ROMANTIC(國),劉虹翎,夢時代,,,1,5,2026-01-27T00:38:42
2026-01-26,01/26,03:52,LOVE(韓),CNBLUE,BLUE LOVE,,,1,5,2026-01-27T00:38:42
2026-01-26,01/26,03:56,你那邊是晴天,江美琪,第二眼美女,,,1,5,2026-01-27T00:38:42
2026-01-26,01/26,04:00,有一點動心,張信哲 / 任素汐,就懂了,,,1,5,2026-01-27T00:38:42
2026-01-26,01/26,04:04,旅行的意義(LIVE),陳綺貞,花的姿態 演唱會經典實錄,,,1,5,2026-01-27T00:38:42
2026-01-26,01/26,04:09,風一樣的男子,黎沸揮,亞洲創作人原音大碟II慾望之翼,,,1,5,2026-01-27T00:38:42
2026-01-26,01/26,04:14,分手的預感(日),夏川里美 / 鄧麗君,經典美聲之旅~亞細亞之風,,,1,5,2026-01-27T00:38:42
2026-01-26,01/26,04:18,依靠,任賢齊,I FEEL GOOD,,,1,6,2026-01-27T00:38:44
2026-01-26,01/26,04:22,當時的月亮,王菲,只愛陌生人,,,1,6,2026-01-27T00:38:44
2026-01-26,01/26,04:26,毀滅愛情,林冠吟,我是火星人,,,1,6,2026-01-27T00:38:44
2026-01-26,01/26,04:31,當時欲嫁,江蕙,當時欲嫁,,,1,6,2026-01-27T00:38:44
2026-01-26,01/26,04:36,DESPERADO,EAGLES,DESPERADO,,,1,6,2026-01-27T00:38:44
2026-01-26,01/26,04:40,禱文(OT:言不由衷),艾怡良,我偷的故事,,,1,6,2026-01-27T00:38:44
2026-01-26,01/26,04:43,迷路在雲端,蕭煌奇 / A-LIN,候鳥,,,1,6,2026-01-27T00:38:44
2026-01-26,01/26,04:48,追得過一切,蘇慧倫,,,,1,6,2026-01-27T00:38:44
2026-01-26,01/26,04:52,你可以,莫文蔚,你可以,,,1,6,2026-01-27T00:38:44
2026-01-26,01/26,04:56,CAN'T SLEEP LOVE,PENTATONIX(五聲音階),PENTATONIX(同名專輯 終極豪華版),,,1,6,2026-01-27T00:38:44
2026-01-26,01/26,05:00,金銀島,ENERGY,無懈可擊,,,1,6,2026-01-27T00:38:44
2026-01-26,01/26,05:03,WASTED NIGHTS,ONE OK ROCK,暴風眼(EYE OF THE STORM),,,1,6,2026-01-27T00:38:44
2026-01-26,01/26,05:07,無法度按捺,李千娜,千娜舞台秀 - 彼段過去經過阮兜口,,,1,7,2026-01-27T00:38:45
2026-01-26,01/26,05:12,寧夏,梁靜茹,燕尾蝶 下定愛的決心,,,1,7,2026-01-27T00:38:45
2026-01-26,01/26,05:15,再回首,蘇芮,不變的心,,,1,7,2026-01-27T00:38:45
2026-01-26,01/26,05:19,I'LL NEVER LOVE AGAIN,LADY GAGA,一個巨星的誕生(A STAR IS BORN)電影原聲帶,,,1,7,2026-01-27T00:38:45
