日期,日期_mmdd,播出時間,歌曲名稱,演唱(奏)者,專輯,出版者,CD編號,dt_days_ago,page,scraped_at
2026-07-13,07/13,00:00,無賴正義,趙又廷 / COLOR,痞子英雄 電視原聲帶,,,1,1,2026-07-14T01:56:21
2026-07-13,07/13,00:06,I AM THE BEST(日),2NE1,WELCOME BACK(2NE1精選輯),,,1,1,2026-07-14T01:56:21
2026-07-13,07/13,00:10,是你變了嗎,無印良品,是你變了嗎,,,1,1,2026-07-14T01:56:21
2026-07-13,07/13,00:14,HOW CAN YOU MEND A BROKEN HEART,BEE GEES,TRAFALGAR,,,1,1,2026-07-14T01:56:21
2026-07-13,07/13,00:18,遺憾,方泂鑌(阿鑌),壞人情歌:遺憾,,,1,1,2026-07-14T01:56:21
2026-07-13,07/13,00:22,天意,劉德華,天意,,,1,1,2026-07-14T01:56:21
2026-07-13,07/13,00:27,記事本,周傳雄,TRANSFER周傳雄,,,1,1,2026-07-14T01:56:21
2026-07-13,07/13,00:31,幸福在歌唱,A-LIN,陽光女子合唱團 幸福版主題曲,,,1,1,2026-07-14T01:56:21
2026-07-13,07/13,00:37,LET ME DOWN SLOWLY,ALEC BENJAMIN,,,,1,1,2026-07-14T01:56:21
2026-07-13,07/13,00:40,求婚,趙詠華,求婚,,,1,1,2026-07-14T01:56:21
2026-07-13,07/13,00:45,美妙生活,林宥嘉,美妙生活,,,1,1,2026-07-14T01:56:21
2026-07-13,07/13,00:48,DANCE MONKEY,TONES AND I,THE KIDS ARE COMING,,,1,1,2026-07-14T01:56:21
2026-07-13,07/13,00:52,HOW WILL I KNOW,WHITNEY HOUSTON / CLEAN BANDIT(清潔的盜賊),,,,1,2,2026-07-14T01:56:23
2026-07-13,07/13,00:56,西班牙狂想曲,黃湘怡,STELLA'S 狂想曲,,,1,2,2026-07-14T01:56:23
2026-07-13,07/13,00:59,SUNNY ORANGE,小林香織,SPIRIT,,,1,2,2026-07-14T01:56:23
2026-07-13,07/13,01:00,我心仍在,林憶蓮 / 杜德偉,夜太黑,,,1,2,2026-07-14T01:56:23
2026-07-13,07/13,01:04,不只是朋友,黃小琥,不只是朋友,,,1,2,2026-07-14T01:56:23
2026-07-13,07/13,01:08,TAKE MY BREATH AWAY,JESSICA SIMPSON,,,,1,2,2026-07-14T01:56:23
2026-07-13,07/13,01:12,最好的安排,曲婉婷(WANTING),最好的安排 單曲,,,1,2,2026-07-14T01:56:23
2026-07-13,07/13,01:16,我等你,光良,約定,,,1,2,2026-07-14T01:56:23
2026-07-13,07/13,01:20,我的真心獻給你,黎明,我的真心獻給你,,,1,2,2026-07-14T01:56:23
2026-07-13,07/13,01:24,AND I LOVE YOU SO,藤田惠美,CAMOMILE BEST AUDIO(發燒挪威甘菊),,,1,2,2026-07-14T01:56:23
2026-07-13,07/13,01:29,膽小鬼,梁詠琪,梁詠琪,,,1,2,2026-07-14T01:56:23
2026-07-13,07/13,01:33,第二眼美女,江美琪,第二眼美女,,,1,2,2026-07-14T01:56:23
2026-07-13,07/13,01:37,DON'T STOP(國),蔡依林,DON'T STOP,,,1,3,2026-07-14T01:56:25
2026-07-13,07/13,01:40,WITH OR WITHOUT YOU,U2,THE JOSHUA TREE(約書亞樹),,,1,3,2026-07-14T01:56:25
2026-07-13,07/13,01:45,為愛往前飛,林隆璇,天使詩篇,,,1,3,2026-07-14T01:56:25
2026-07-13,07/13,01:50,不該,周杰倫 / 張惠妹,周杰倫的床邊故事,,,1,3,2026-07-14T01:56:25
2026-07-13,07/13,01:55,日光,蘇打綠,春.日光,,,1,3,2026-07-14T01:56:25
2026-07-13,07/13,01:57,VOLT,池川兄弟,陽光歐蕾 佛朗明哥吉他篇,,,1,3,2026-07-14T01:56:25
2026-07-13,07/13,02:00,用盡一生的愛,張克帆,風的淚,,,1,3,2026-07-14T01:56:25
2026-07-13,07/13,02:05,地球上最浪漫的一首歌,黃鴻升,LOVE HERO 愛＆英雄,,,1,3,2026-07-14T01:56:25
2026-07-13,07/13,02:10,那些花兒,范瑋琪,真善美,,,1,3,2026-07-14T01:56:25
2026-07-13,07/13,02:15,北斗星,溫嵐(LANDY),有點野,,,1,3,2026-07-14T01:56:25
2026-07-13,07/13,02:20,飄洋過海來看你(LIVE),李宗盛,既然青春留不住 還是做個大叔好!,,,1,3,2026-07-14T01:56:25
2026-07-13,07/13,02:24,兩人世界,伊雪莉 / 何潤東,不穿高跟鞋,,,1,3,2026-07-14T01:56:25
2026-07-13,07/13,02:28,你不是真正的快樂,五月天,後青春期的詩,,,1,4,2026-07-14T01:56:27
2026-07-13,07/13,02:33,四次我愛你,徐若瑄,我愛你*4,,,1,4,2026-07-14T01:56:27
2026-07-13,07/13,02:37,小手拉大手,梁靜茹,親親,,,1,4,2026-07-14T01:56:27
2026-07-13,07/13,02:41,CHOO CHOO TRAIN(日),放浪兄弟(EXILE),放浪樂園(ENTERTAINMENT),,,1,4,2026-07-14T01:56:27
2026-07-13,07/13,02:46,城裡的月光2021,大合唱,,,,1,4,2026-07-14T01:56:27
2026-07-13,07/13,02:51,VALENTINE,MARTINA MCBRIDE / JIM BRICKMAN,PICTURE THIS,,,1,4,2026-07-14T01:56:27
2026-07-13,07/13,02:54,IT'S HARD TO SAY GOODBYE TO YESTERDAY,JASON MRAZ,YES!,,,1,4,2026-07-14T01:56:27
2026-07-13,07/13,02:57,永遠常在,立石一海三重奏,吉卜力的美麗回憶,,,1,4,2026-07-14T01:56:27
2026-07-13,07/13,03:00,傷心,陳潔儀,傷心,,,1,4,2026-07-14T01:56:27
2026-07-13,07/13,03:05,EVERY BEAT OF MY HEART,ROD STEWART,EVERY BEAT OF MY HEART,,,1,4,2026-07-14T01:56:27
2026-07-13,07/13,03:10,夢田,潘越雲 / 齊豫,回聲,,,1,4,2026-07-14T01:56:27
2026-07-13,07/13,03:13,今夜我屬於愛情,張學友 / BEYONCE(碧昂絲),,,,1,4,2026-07-14T01:56:27
