日期,日期_mmdd,播出時間,歌曲名稱,演唱(奏)者,專輯,出版者,CD編號,dt_days_ago,page,scraped_at
2026-04-14,04/14,00:48,凍結,林俊傑,樂行者,,,1,2,2026-04-15T01:13:54
2026-04-14,04/14,00:53,悲傷止步,蘇永康,悲傷止步,,,1,2,2026-04-15T01:13:54
2026-04-14,04/14,00:57,MEMORIES,MAROON 5,JORDI(喬迪),,,1,2,2026-04-15T01:13:54
2026-04-14,04/14,01:00,日安我的愛,張清芳 / 范逸臣,雙陳故事,,,1,2,2026-04-15T01:13:54
2026-04-14,04/14,01:04,JUST THE WAY YOU ARE,BRUNO MARS,DOO-WOPS & HOOLIGANS,,,1,2,2026-04-15T01:13:54
2026-04-14,04/14,01:08,根本不是我對手,持修,房間裡的大象 ELEPHANT IN THE ROOM,,,1,2,2026-04-15T01:13:54
2026-04-14,04/14,01:12,一同去郊遊,錦繡二重唱,情比姊妹深,,,1,2,2026-04-15T01:13:54
2026-04-14,04/14,01:16,I'M SO TIRED...(不插電版 LIVE IN LA),LAUV / TROYE SIVAN(特洛伊),,,,1,2,2026-04-15T01:13:54
2026-04-14,04/14,01:20,致遠道而來的我們,丁噹 / 陳華,日與夜，跟自己說晚安,,,1,2,2026-04-15T01:13:54
2026-04-14,04/14,01:24,微加幸福,郁可唯,微加幸福,,,1,2,2026-04-15T01:13:54
2026-04-14,04/14,01:29,一個人白頭,伍家輝,創作專輯我瘋你 I CRAZY YOU,,,1,2,2026-04-15T01:13:54
2026-04-14,04/14,01:32,愛是自私的,黃義達,寫給自己的歌,,,1,2,2026-04-15T01:13:54
2026-04-14,04/14,01:37,非你不可(韓),藝聲(SUPER JUNIOR),韓劇 灰姑娘的姐姐 電視原聲帶,,,1,3,2026-04-15T01:13:56
2026-04-14,04/14,01:41,缺席,鄭秀文,我應該得到,,,1,3,2026-04-15T01:13:56
2026-04-14,04/14,01:46,"蘭花小館,12點見",張清芳,等待,,,1,3,2026-04-15T01:13:56
2026-04-14,04/14,01:49,驛動的心,姜育恆,驛動的心,,,1,3,2026-04-15T01:13:56
2026-04-14,04/14,01:53,台北的天空,王芷蕾,台北的天空王芷蕾精選一,,,1,3,2026-04-15T01:13:56
2026-04-14,04/14,01:57,TOXIC TILL THE END,ROSÉ(BLACKPINK),rosie,,,1,3,2026-04-15T01:13:56
2026-04-14,04/14,02:00,SAY U LOVE ME(國),梁心頤(LARA) / JASON(鐵竹堂),惡作劇之吻 電視原聲帶,,,1,3,2026-04-15T01:13:56
2026-04-14,04/14,02:05,KISS,PRINCE,UNDER THE CHERRY MOON,,,1,3,2026-04-15T01:13:56
2026-04-14,04/14,02:09,愛一直閃亮,羅美玲,紅色向日葵,,,1,3,2026-04-15T01:13:56
2026-04-14,04/14,02:13,幸福來了,光良 / 江美琪,回憶裡的瘋狂,,,1,3,2026-04-15T01:13:56
2026-04-14,04/14,02:17,一點點,林宥嘉,今日營業中,,,1,3,2026-04-15T01:13:56
2026-04-14,04/14,02:22,存在(日),柴崎幸,票房冠軍 柴精選,,,1,3,2026-04-15T01:13:56
2026-04-14,04/14,02:27,他夏了夏天(蘇打綠版),蘇打綠,夏 / 狂熱(蘇打綠版),,,1,4,2026-04-15T01:13:58
2026-04-14,04/14,02:32,TAKE IT EASY(LIVE),EAGLES,HELL FREEZES OVER,,,1,4,2026-04-15T01:13:58
2026-04-14,04/14,02:36,與你相逢,鄭開來CASEY,"再,一起",,,1,4,2026-04-15T01:13:58
2026-04-14,04/14,02:41,今生註定,高明駿 / 王馨平,話說從頭,,,1,4,2026-04-15T01:13:58
2026-04-14,04/14,02:46,一天到晚游泳的魚,張雨生,一天到晚游泳的魚,,,1,4,2026-04-15T01:13:58
2026-04-14,04/14,02:52,TO LOVE YOU MORE,CELINE DION,FALLING INTO YOU(真愛),,,1,4,2026-04-15T01:13:58
2026-04-14,04/14,02:58,THE WORD,DAVE CLEVELAND,GUITARS IN WORSHIP,,,1,4,2026-04-15T01:13:58
2026-04-14,04/14,03:00,不會痛的不叫愛情,吳克群,數星星的人,,,1,4,2026-04-15T01:13:58
2026-04-14,04/14,03:05,SAY YOU SAY ME,LIONEL RICHIE,DANCING ON THE CEILING(在天花板上起舞),,,1,4,2026-04-15T01:13:58
2026-04-14,04/14,03:09,是誰,芮恩,芮恩,,,1,4,2026-04-15T01:13:58
2026-04-14,04/14,03:14,FIX YOU,COLDPLAY,X & Y,,,1,4,2026-04-15T01:13:58
2026-04-14,04/14,03:18,我不知道,動力火車,明天的明天的明天,,,1,4,2026-04-15T01:13:58
