日期,日期_mmdd,播出時間,歌曲名稱,演唱(奏)者,專輯,出版者,CD編號,dt_days_ago,page,scraped_at
2026-02-26,02/26,00:52,繼續-給十五歲的自己,劉若英,在一起,,,1,2,2026-02-27T01:02:42
2026-02-26,02/26,00:57,越唱越大聲(吉他版),宋星凱,春梅 電視原聲帶,,,1,2,2026-02-27T01:02:42
2026-02-26,02/26,01:00,彩虹,五月天,人生海海,,,1,2,2026-02-27T01:02:42
2026-02-26,02/26,01:05,BAD,MICHAEL JACKSON,BAD(飆),,,1,2,2026-02-27T01:02:42
2026-02-26,02/26,01:10,現在不跳舞要幹嘛,徐佳瑩,心裡學,,,1,2,2026-02-27T01:02:42
2026-02-26,02/26,01:13,飛機場的10:30,陶喆,陶喆,,,1,2,2026-02-27T01:02:42
2026-02-26,02/26,01:18,笑忘書,李榮浩,iTunes SESSIONS,,,1,2,2026-02-27T01:02:42
2026-02-26,02/26,01:22,暖心,郁可唯,藍短褲,,,1,2,2026-02-27T01:02:42
2026-02-26,02/26,01:27,狂悲狂喜,游鴻明,狂悲狂喜,,,1,2,2026-02-27T01:02:42
2026-02-26,02/26,01:31,我不再怕,梁心頤(LARA),HELLO梁心頤,,,1,2,2026-02-27T01:02:42
2026-02-26,02/26,01:35,淚光閃閃(英),HAYLEY WESTENRA(海莉),HAYLEY SINGS JAPANESE SONGS(海莉 櫻花戀曲),,,1,2,2026-02-27T01:02:42
2026-02-26,02/26,01:40,一光年,5566,1st ALBUM,,,1,2,2026-02-27T01:02:42
2026-02-26,02/26,01:45,想見你(日),KIRORO,TREE OF LIFE(歲月之樹),,,1,3,2026-02-27T01:02:45
2026-02-26,02/26,01:49,謝謝你曾經愛我,邰正宵,歌者2逆風行歌,,,1,3,2026-02-27T01:02:45
2026-02-26,02/26,01:53,WHO WANTS TO LIVE FOREVER(LIVE),ANDREA BOCELLI / BRIAN MAY,,,,1,3,2026-02-27T01:02:45
2026-02-26,02/26,02:00,GET HIGH(國),F.I.R.飛兒樂團,飛行部落,,,1,3,2026-02-27T01:02:45
2026-02-26,02/26,02:04,快樂頌,頂尖拍檔,頂尖拍檔,,,1,3,2026-02-27T01:02:45
2026-02-26,02/26,02:08,布拉格廣場,蔡依林,看我72變,,,1,3,2026-02-27T01:02:45
2026-02-26,02/26,02:13,DELICATE,TAYLOR SWIFT(泰勒絲),舉世盛名(REPUTATION),,,1,3,2026-02-27T01:02:45
2026-02-26,02/26,02:17,在樹上唱歌,郭靜,在樹上唱歌,,,1,3,2026-02-27T01:02:45
2026-02-26,02/26,02:21,花房姑娘,崔健,一無所有,,,1,3,2026-02-27T01:02:45
2026-02-26,02/26,02:26,沒事的,蕭煌奇,沒事的,,,1,3,2026-02-27T01:02:45
2026-02-26,02/26,02:30,THE MUSIC OF THE NIGHT,MICHAEL CRAWFORD,THE PHANTOM OF THE OPERA(歌劇魅影),,,1,3,2026-02-27T01:02:45
2026-02-26,02/26,02:37,偷心,張學友,偷心,,,1,3,2026-02-27T01:02:45
2026-02-26,02/26,02:41,愛情故事,林子良,FREE STYLE R&B 全創作1號,,,1,4,2026-02-27T01:02:47
2026-02-26,02/26,02:47,JEWEL璀燦(日),濱崎步,步姬密(SECRET),,,1,4,2026-02-27T01:02:47
2026-02-26,02/26,02:51,愛的讚歌(HYMNE A L'AMOUR)(Live from the Olympic Games Paris 2024),CELINE DION,,,,1,4,2026-02-27T01:02:47
2026-02-26,02/26,02:55,勇氣,張震嶽,祕密基地,,,1,4,2026-02-27T01:02:47
2026-02-26,02/26,03:00,心有獨鍾,陳曉東,心有獨鍾,,,1,4,2026-02-27T01:02:47
2026-02-26,02/26,03:05,MILLION REASONS,LADY GAGA,喬安(JOANNE),,,1,4,2026-02-27T01:02:47
2026-02-26,02/26,03:08,愛是你眼裡的一首情歌,郭美美,不怕不怕,,,1,4,2026-02-27T01:02:47
2026-02-26,02/26,03:13,天邊,唐艾萱,THE FIRST ALBUM OF唐艾萱,,,1,4,2026-02-27T01:02:47
2026-02-26,02/26,03:18,搞不懂愛,鄭秀文,美麗的誤會,,,1,4,2026-02-27T01:02:47
2026-02-26,02/26,03:22,我有我的YOUNG,飛輪海,飛輪海首張同名專輯,,,1,4,2026-02-27T01:02:47
2026-02-26,02/26,03:26,KOKOMO,THE BEACH BOYS,雞尾酒(COCKTAIL)電影原聲帶,,,1,4,2026-02-27T01:02:47
