日期,日期_mmdd,播出時間,歌曲名稱,演唱(奏)者,專輯,出版者,CD編號,dt_days_ago,page,scraped_at
2026-07-28,07/28,00:47,好久不見(LIVE),蔡依林,LOVE & LIVE 單身情歌 09特別版,,,1,2,2026-07-29T01:36:46
2026-07-28,07/28,00:51,天空,王菲,天空,,,1,2,2026-07-29T01:36:46
2026-07-28,07/28,00:55,我們不一樣,大壯,我們不一樣 單曲,,,1,2,2026-07-29T01:36:46
2026-07-28,07/28,01:00,無言的歌,潘越雲,唯一潘越雲,,,1,2,2026-07-29T01:36:46
2026-07-28,07/28,01:05,GOODBYE GIRL,RUMER(露莫),SEASONS OF MY SOUL 心靈季節,,,1,2,2026-07-29T01:36:46
2026-07-28,07/28,01:08,初戀,梁文音,#2019還在聽,,,1,2,2026-07-29T01:36:46
2026-07-28,07/28,01:12,如果的事,李佳歡 / 許維芳,,,,1,2,2026-07-29T01:36:46
2026-07-28,07/28,01:16,所以,羅大佑,,,,1,2,2026-07-29T01:36:46
2026-07-28,07/28,01:20,TOTAL ECLIPSE OF THE HEART,BONNIE TYLER,DEFINITIVE COLLECTION,,,1,2,2026-07-29T01:36:46
2026-07-28,07/28,01:25,說謊,林宥嘉,感官/世界,,,1,2,2026-07-29T01:36:46
2026-07-28,07/28,01:30,聽海,張惠妹,BAD BOY,,,1,2,2026-07-29T01:36:46
2026-07-28,07/28,01:35,愛我好嗎,蘇慧倫,追得過一切,,,1,2,2026-07-29T01:36:46
2026-07-28,07/28,01:40,突然好想你,五月天,後青春期的詩,,,1,3,2026-07-29T01:36:48
2026-07-28,07/28,01:45,人質(LIVE),韋禮安,兩腳書櫥的逃亡演唱會LIVE 2CD,,,1,3,2026-07-29T01:36:48
2026-07-28,07/28,01:47,雨愛,陳勢安,走心的歌,,,1,3,2026-07-29T01:36:48
2026-07-28,07/28,01:51,LUCKY ONE(韓),EXO,EX'ACT,,,1,3,2026-07-29T01:36:48
2026-07-28,07/28,01:55,LAST TRAIN TO LONDON,ELO,DISCOVERY,,,1,3,2026-07-29T01:36:48
2026-07-28,07/28,02:00,凌晨三點鐘,張智成,凌晨三點鐘,,,1,3,2026-07-29T01:36:48
