日期,日期_mmdd,播出時間,歌曲名稱,演唱(奏)者,專輯,出版者,CD編號,dt_days_ago,page,scraped_at
2026-02-15,02/15,00:52,海嘯(日),有里知花,美麗人生,,,1,2,2026-02-16T00:36:07
2026-02-15,02/15,00:58,GUARDIAN ANGEL,演奏曲,韓劇 秘密花園 電視原聲帶,,,1,2,2026-02-16T00:36:07
2026-02-15,02/15,01:00,慢冷,梁靜茹,我好嗎? -太陽如常升起,,,1,2,2026-02-16T00:36:07
2026-02-15,02/15,01:06,IF YOU DON'T KNOW ME BY NOW,SIMPLY RED,A NEW FLAME(新歡),,,1,2,2026-02-16T00:36:07
2026-02-15,02/15,01:10,習慣,孫耀威,習慣,,,1,2,2026-02-16T00:36:07
2026-02-15,02/15,01:15,盤旋,曹楊,你終結了我的流浪,,,1,2,2026-02-16T00:36:07
2026-02-15,02/15,01:19,NOBODY KNOWS,TONY RICH PROJECT,WORDS(千言萬語),,,1,2,2026-02-16T00:36:07
2026-02-15,02/15,01:23,最好的事,林憶蓮,最好的...林憶蓮2003新歌+精選,,,1,2,2026-02-16T00:36:07
2026-02-15,02/15,01:27,寂寞寂寞就好,田馥甄(HEBE),TO HEBE,,,1,2,2026-02-16T00:36:07
2026-02-15,02/15,01:32,如果雲知道,許茹芸,如果雲知道,,,1,2,2026-02-16T00:36:07
2026-02-15,02/15,01:38,誰,李友廷,如果你也愛我就好了,,,1,2,2026-02-16T00:36:07
2026-02-15,02/15,01:42,我的二分之一,伍家輝,鬥魚電視原聲帶,,,1,2,2026-02-16T00:36:07
2026-02-15,02/15,01:47,"SORRY, SORRY(韓)",SUPER JUNIOR,"SORRY,SORRY(SUPER JUNIOR第三張專輯)",,,1,3,2026-02-16T00:36:09
2026-02-15,02/15,01:51,WE ARE NEVER EVER GETTING BACK TOGETHER,TAYLOR SWIFT(泰勒絲),RED,,,1,3,2026-02-16T00:36:09
2026-02-15,02/15,01:55,森巴愛恰恰,許志安,我們都要幸福,,,1,3,2026-02-16T00:36:09
2026-02-15,02/15,02:00,你敢不敢,徐佳瑩,理想人生,,,1,3,2026-02-16T00:36:09
2026-02-15,02/15,02:05,FOR HER LOVE,STING,THE BRIDGE,,,1,3,2026-02-16T00:36:09
2026-02-15,02/15,02:09,我是一隻小小鳥,趙傳,我是一隻小小鳥,,,1,3,2026-02-16T00:36:09
2026-02-15,02/15,02:13,TAKE MY BREATH AWAY,BERLIN,悍衛戰士(TOP GUN)電影原聲帶,,,1,3,2026-02-16T00:36:09
2026-02-15,02/15,02:18,INTO THE GROOVE (YOU CAN DANCE REMIX EDIT),MADONNA,FINALLY ENOUGH LOVE: 50 NUMBER ONES,,,1,3,2026-02-16T00:36:09
2026-02-15,02/15,02:23,我會想念你,張震嶽,阿嶽正傳 新歌+精選,,,1,3,2026-02-16T00:36:09
2026-02-15,02/15,02:30,歲月這把刀,林凡,歲月這把刀,,,1,3,2026-02-16T00:36:09
2026-02-15,02/15,02:34,VOYAGE旅途(日),濱崎步,濱紛彩虹(RAINBOW),,,1,3,2026-02-16T00:36:09
2026-02-15,02/15,02:40,特別的人,方大同,危險世界,,,1,3,2026-02-16T00:36:09
2026-02-15,02/15,02:45,魔力ESP,范曉萱,RAIN(范曉萱),,,1,4,2026-02-16T00:36:10
2026-02-15,02/15,02:49,MADE YOU LOOK,MEGHAN TRAINOR(梅根崔娜) / KIM PETRAS,,,,1,4,2026-02-16T00:36:10
2026-02-15,02/15,02:52,不是每個戀曲都有美好回憶,林志穎,不是每個戀曲都有美好回憶,,,1,4,2026-02-16T00:36:10
2026-02-15,02/15,02:56,分開旅行,劉若英 / 黃立行,我的失敗與偉大,,,1,4,2026-02-16T00:36:10
2026-02-15,02/15,03:00,走路有風,張宇,走路有風,,,1,4,2026-02-16T00:36:10
2026-02-15,02/15,03:05,夜太黑,林凡,FREYA,,,1,4,2026-02-16T00:36:10
2026-02-15,02/15,03:09,DRENCHED,曲婉婷(WANTING),EVERYTHING IN THE WORLD,,,1,4,2026-02-16T00:36:10
2026-02-15,02/15,03:14,化妝舞會,于台煙,化妝舞會,,,1,4,2026-02-16T00:36:10
2026-02-15,02/15,03:19,OUT OF TIME,THE WEEKND(威肯),DAWN FM(黎明FM),,,1,4,2026-02-16T00:36:10
2026-02-15,02/15,03:22,小春日和,旺福,青春舞曲,,,1,4,2026-02-16T00:36:10
2026-02-15,02/15,03:26,找不到,929,也許像星星,,,1,4,2026-02-16T00:36:10
2026-02-15,02/15,03:32,收藏,蕭敬騰,蕭敬騰 首張同名專輯,,,1,4,2026-02-16T00:36:10
2026-02-15,02/15,03:37,少女,林宥嘉,王,,,1,5,2026-02-16T00:36:12
