日期,日期_mmdd,播出時間,歌曲名稱,演唱(奏)者,專輯,出版者,CD編號,dt_days_ago,page,scraped_at
2026-09-14,09/14,00:51,舞池之外,派偉俊,BAD IDEA,,,1,2,2026-09-15T04:11:27
2026-09-14,09/14,00:54,UNPRETTY,TLC,FANMAIL,,,1,2,2026-09-15T04:11:27
2026-09-14,09/14,00:58,LET'S START!,演奏曲,韓劇 她很漂亮 電視原聲帶,,,1,2,2026-09-15T04:11:27
2026-09-14,09/14,01:00,信任,辛曉琪,戀人啊!,,,1,2,2026-09-15T04:11:27
2026-09-14,09/14,01:04,打起精神,福山雅治,魂點,,,1,2,2026-09-15T04:11:27
2026-09-14,09/14,01:07,OVERJOYED,小野麗莎,SOUL BOSSA(芭莎心靈之旅),,,1,2,2026-09-15T04:11:27
2026-09-14,09/14,01:12,有個念頭,胡家誠 / FRaNKIE阿法,,,,1,2,2026-09-15T04:11:27
2026-09-14,09/14,01:16,情人,G.E.M.鄧紫棋,T.I.M.E (EP),,,1,2,2026-09-15T04:11:27
2026-09-14,09/14,01:20,千里之外,費玉清,回想曲~青青校樹~,,,1,2,2026-09-15T04:11:27
2026-09-14,09/14,01:25,DESPERADO,DIANA KRALL,大衛佛斯特 傳奇精選(THE MANY SIDES OF DAVID FOSTER),,,1,2,2026-09-15T04:11:27
2026-09-14,09/14,01:29,想念你的愛,鄭中基,左右為難,,,1,2,2026-09-15T04:11:27
2026-09-14,09/14,01:33,靠近,元衛覺醒,元衛覺醒,,,1,2,2026-09-15T04:11:27
2026-09-14,09/14,01:36,HAVE YOU EVER REALLY LOVED A WOMAN,BRYAN ADAMS,18 TIL I DIE,,,1,3,2026-09-15T04:11:29
2026-09-14,09/14,01:41,出界,鄭秀文,我應該得到,,,1,3,2026-09-15T04:11:29
2026-09-14,09/14,01:46,保庇,王彩樺,有唱有保庇,,,1,3,2026-09-15T04:11:29
2026-09-14,09/14,01:50,阿福羅火山,比莉(王雪娥),,,,1,3,2026-09-15T04:11:29
2026-09-14,09/14,01:52,寂寞轟炸,張克帆,寂寞轟炸,,,1,3,2026-09-15T04:11:29
2026-09-14,09/14,01:57,抬頭紋,蘇慧倫,輕重,,,1,3,2026-09-15T04:11:29
2026-09-14,09/14,02:00,淚海,方泂鑌(阿鑌),壞人情歌:遺憾,,,1,3,2026-09-15T04:11:29
2026-09-14,09/14,02:05,有夢有朋友,伍思凱 / 優客李林,愛與愁,,,1,3,2026-09-15T04:11:29
2026-09-14,09/14,02:09,I NEED A GIRL,TAEYANG(BIGBANG) / G-DRAGON,BIGBANG 4.5 SPECIAL EDITION(最新冠軍韓語專輯4.5特別版),,,1,3,2026-09-15T04:11:29
2026-09-14,09/14,02:13,緩緩,aMEI,,,,1,3,2026-09-15T04:11:29
2026-09-14,09/14,02:17,心動的感覺,趙傳,我終於失去了你,,,1,3,2026-09-15T04:11:29
2026-09-14,09/14,02:21,我甘願重新愛過,玖壹壹洋蔥X美秀集團狗柏,,,,1,3,2026-09-15T04:11:29
2026-09-14,09/14,02:25,AIN'T NO MOUNTAIN HIGH ENOUGH,MICHAEL MCDONALD,MOTOWN,,,1,4,2026-09-15T04:11:31
2026-09-14,09/14,02:28,閃閃惹人愛,蕭亞軒,鑽石糖,,,1,4,2026-09-15T04:11:31
