日期,日期_mmdd,播出時間,歌曲名稱,演唱(奏)者,專輯,出版者,CD編號,dt_days_ago,page,scraped_at
2026-04-28,04/28,00:51,需要你的愛,F.I.R.飛兒樂團 / 信,愛.歌姬,,,1,2,2026-04-29T01:48:17
2026-04-28,04/28,00:56,MAKE YOU FEEL MY LOVE(LIVE),ADELE(愛黛兒),19 EXPANDED EDITION,,,1,2,2026-04-29T01:48:17
2026-04-28,04/28,01:00,填空,家家,忘不記,,,1,2,2026-04-29T01:48:17
2026-04-28,04/28,01:04,BECAUSE OF YOU,KELLY CLARKSON,BREAKAWAY(美夢成真),,,1,2,2026-04-29T01:48:17
2026-04-28,04/28,01:08,自我的介紹,盧廣仲,勵志論,,,1,2,2026-04-29T01:48:17
2026-04-28,04/28,01:12,小酒窩,鄭容和,和.唱 STAY IN TOUCH,,,1,2,2026-04-29T01:48:17
2026-04-28,04/28,01:16,愛你敢有望,許富凱 / icyball(冰球樂團),,,,1,2,2026-04-29T01:48:17
2026-04-28,04/28,01:21,和天一樣高,張雨生,天天想你,,,1,2,2026-04-29T01:48:17
2026-04-28,04/28,01:25,可以唷,鼓鼓(呂思緯),可以唷,,,1,2,2026-04-29T01:48:17
2026-04-28,04/28,01:29,原來你什麼都不要,張惠妹,姊妹,,,1,2,2026-04-29T01:48:17
2026-04-28,04/28,01:34,FIRST LOVE(日),MAY J.,SUMMER BALLAD COVERS,,,1,2,2026-04-29T01:48:17
2026-04-28,04/28,01:38,把心留住,楊林,把心留住,,,1,2,2026-04-29T01:48:17
2026-04-28,04/28,01:43,到頭來瘋的難道是我,io樂團,到頭來瘋的難道是我,,,1,3,2026-04-29T01:48:28
2026-04-28,04/28,01:47,ROAR,KATY PERRY(凱蒂佩芮),PRISM,,,1,3,2026-04-29T01:48:28
2026-04-28,04/28,01:51,老實情歌,庾澄慶,老實情歌,,,1,3,2026-04-29T01:48:28
2026-04-28,04/28,01:55,奇異恩典,手嶌葵,奇異恩典 單曲,,,1,3,2026-04-29T01:48:28
2026-04-28,04/28,02:00,鴨子,蘇慧倫,鴨子,,,1,3,2026-04-29T01:48:28
2026-04-28,04/28,02:04,IF YOU LEAVE ME NOW,BOYZ II MEN,LOVE(恆溫情歌),,,1,3,2026-04-29T01:48:28
2026-04-28,04/28,02:08,獨唱情歌,TANK / SELINA任家萱,生存之道,,,1,3,2026-04-29T01:48:28
2026-04-28,04/28,02:13,總有一顆屬於你的星球,SOLAR頌樂(MAMAMOO) / 告五人,,,,1,3,2026-04-29T01:48:28
2026-04-28,04/28,02:18,脫掉,杜德偉,脫掉杜德偉,,,1,3,2026-04-29T01:48:28
