日期,日期_mmdd,播出時間,歌曲名稱,演唱(奏)者,專輯,出版者,CD編號,dt_days_ago,page,scraped_at
2026-03-21,03/21,00:56,快樂頌,頂尖拍檔,頂尖拍檔,,,1,2,2026-03-22T00:34:38
2026-03-21,03/21,01:00,征服,凡人二重唱 / 游鴻明,凡人和他的朋友們,,,1,2,2026-03-22T00:34:38
2026-03-21,03/21,01:05,秋天別來(原創版),伍思凱,分享伍思凱,,,1,2,2026-03-22T00:34:38
2026-03-21,03/21,01:10,愛是這樣,艾怡良,說 艾怡良,,,1,2,2026-03-22T00:34:38
2026-03-21,03/21,01:15,愛人啊,戴愛玲,別害怕,,,1,2,2026-03-22T00:34:38
2026-03-21,03/21,01:19,DON'T START NOW,DUA LIPA,,,,1,2,2026-03-22T00:34:38
2026-03-21,03/21,01:23,暫時的男朋友,嚴爵,單細胞,,,1,2,2026-03-22T00:34:38
2026-03-21,03/21,01:27,MIRACLE(韓),SUPER JUNIOR,SUPER JUNIOR 05(TWINS),,,1,2,2026-03-22T00:34:38
2026-03-21,03/21,01:31,最後一夜,蔡琴,此情可待,,,1,2,2026-03-22T00:34:38
2026-03-21,03/21,01:35,MEMORY,JENNIFER HUDSON / FRANCESCA HAYWARD,CATS 電影原聲帶,,,1,2,2026-03-22T00:34:38
2026-03-21,03/21,01:41,DELICATE,TAYLOR SWIFT(泰勒絲),舉世盛名(REPUTATION),,,1,2,2026-03-22T00:34:38
2026-03-21,03/21,01:45,一天一點愛戀,梁朝偉,一天一點愛戀,,,1,2,2026-03-22T00:34:38
2026-03-21,03/21,01:49,至少還有你,林憶蓮,林憶蓮'S,,,1,3,2026-03-22T00:34:40
2026-03-21,03/21,01:53,IN MY LIFE,THE BEATLES,RUBBER SOUL(橡皮靈魂),,,1,3,2026-03-22T00:34:40
2026-03-21,03/21,01:56,情書,張學友,忘記你我做不到,,,1,3,2026-03-22T00:34:40
2026-03-21,03/21,02:00,流星雨,F4,流星雨,,,1,3,2026-03-22T00:34:40
2026-03-21,03/21,02:06,MILLION REASONS,LADY GAGA,喬安(JOANNE),,,1,3,2026-03-22T00:34:40
2026-03-21,03/21,02:09,台北夜空下,JULIA吳卓源,1:28,,,1,3,2026-03-22T00:34:40
2026-03-21,03/21,02:12,搞不懂愛,鄭秀文,美麗的誤會,,,1,3,2026-03-22T00:34:40
2026-03-21,03/21,02:17,米蘭小鐵匠,周杰倫,八度空間,,,1,3,2026-03-22T00:34:40
2026-03-21,03/21,02:21,三秒鐘,陳慧琳,愛我不愛,,,1,3,2026-03-22T00:34:40
2026-03-21,03/21,02:25,三天三夜(LIVE),麋先生MIXER / 家家,,,,1,3,2026-03-22T00:34:40
2026-03-21,03/21,02:29,普通朋友的朋友,蔡昌憲,我可能不會愛你 電視原聲帶,,,1,3,2026-03-22T00:34:40
2026-03-21,03/21,02:32,DREAM A LITTLE DREAM,ROBBIE WILLIAMS / LILY ALLEN,SWINGS BOTH WAYS,,,1,3,2026-03-22T00:34:40
2026-03-21,03/21,02:37,風之彩,辛曉琪,遺忘,,,1,4,2026-03-22T00:34:42
2026-03-21,03/21,02:41,STORY(日),CHE'NELLE(香奈兒),BELIEVE,,,1,4,2026-03-22T00:34:42
2026-03-21,03/21,02:45,幸福了然後呢,A-LIN,幸福了然後呢,,,1,4,2026-03-22T00:34:42
2026-03-21,03/21,02:50,MA DOVE SEI(你在哪裡),DAVID GARRETT(大衛蓋瑞) / ANDREA BOCELLI,CAPRICE隨想曲,,,1,4,2026-03-22T00:34:42
2026-03-21,03/21,02:55,只想遇到一個人,呂方,只想遇到一個人,,,1,4,2026-03-22T00:34:42
2026-03-21,03/21,03:00,我們都傻,陳威全,,,,1,4,2026-03-22T00:34:42
2026-03-21,03/21,03:04,乘著風,黃大煒,環遊地球.世界報導,,,1,4,2026-03-22T00:34:42
2026-03-21,03/21,03:10,蚵仔麵線,琳誼,青春集DAISY,,,1,4,2026-03-22T00:34:42
2026-03-21,03/21,03:13,幸福的可能,丁噹,敢愛敢當,,,1,4,2026-03-22T00:34:42
2026-03-21,03/21,03:17,最後的戰役,周杰倫,八度空間,,,1,4,2026-03-22T00:34:42
2026-03-21,03/21,03:21,ALONE,HEART,THE ROAD HOME(歸鄉路),,,1,4,2026-03-22T00:34:42
2026-03-21,03/21,03:25,LIVIN' ON A PRAYER,BON JOVI,SLIPPERY WHEN WET(難以捉摸),,,1,4,2026-03-22T00:34:42
2026-03-21,03/21,03:29,聊聊天,A-LIN,LINK,,,1,5,2026-03-22T00:34:44
2026-03-21,03/21,03:32,月光,王心凌,MY! CYNDI!極精選,,,1,5,2026-03-22T00:34:44
2026-03-21,03/21,03:37,秋蟬,費玉清,回想曲~青青校樹~,,,1,5,2026-03-22T00:34:44
2026-03-21,03/21,03:40,一路上有你,張學友,吻別,,,1,5,2026-03-22T00:34:44
2026-03-21,03/21,03:45,花一開就相愛吧,林依晨,美好的旅行,,,1,5,2026-03-22T00:34:44
2026-03-21,03/21,03:49,打擾愛情,周傳雄,打擾愛情,,,1,5,2026-03-22T00:34:44
2026-03-21,03/21,03:52,為何我會喜歡上妳?(日),東方神起,神起密碼(THE SECRET CODE),,,1,5,2026-03-22T00:34:44
2026-03-21,03/21,03:55,THE WAY THAT YOU LOVE ME,PAULA ABDUL,FOREVER YOUR GIRL(永遠是你的女孩),,,1,5,2026-03-22T00:34:44
2026-03-21,03/21,04:00,歐若拉(AURORA),張韶涵,歐若拉(AURORA),,,1,5,2026-03-22T00:34:44
2026-03-21,03/21,04:04,A KIND OF MAGIC,QUEEN,A KIND OF MAGIC(另一種神奇),,,1,5,2026-03-22T00:34:44
2026-03-21,03/21,04:09,EVERYDAY SUNDAY(國),萬芳和壯女們,,,,1,5,2026-03-22T00:34:44
2026-03-21,03/21,04:13,北斗星,溫嵐(LANDY),有點野,,,1,5,2026-03-22T00:34:44
2026-03-21,03/21,04:18,雨天,孫燕姿,"孫燕姿MY STORY,YOUR SONG經典全記錄",,,1,6,2026-03-22T00:34:46
2026-03-21,03/21,04:22,那女孩對我說,黃義達,專屬密碼,,,1,6,2026-03-22T00:34:46
2026-03-21,03/21,04:26,I DON'T WANNA MISS A THING,AEROSMITH,世界末日(ARMAGEDDON)電影原聲帶,,,1,6,2026-03-22T00:34:46
2026-03-21,03/21,04:31,妥協,蔡依林,花蝴蝶,,,1,6,2026-03-22T00:34:46
2026-03-21,03/21,04:36,浪費,徐佳瑩,收．音．我是歌手4 原音精選,,,1,6,2026-03-22T00:34:46
2026-03-21,03/21,04:41,抬頭看看夜裡的星星(日),伴都美子,美聲重現(COVER YOU WITH LOVE),,,1,6,2026-03-22T00:34:46
2026-03-21,03/21,04:46,春光乍洩,黃耀明,愈夜愈美麗,,,1,6,2026-03-22T00:34:46
2026-03-21,03/21,04:50,KISS ME(國),Miu朱俐靜,女神MIU朱俐靜存在的力量,,,1,6,2026-03-22T00:34:46
2026-03-21,03/21,04:54,EVERY BEAT OF MY HEART,ROD STEWART,EVERY BEAT OF MY HEART,,,1,6,2026-03-22T00:34:46
2026-03-21,03/21,05:00,親愛的小孩,張清芳,雙陳故事,,,1,6,2026-03-22T00:34:46
2026-03-21,03/21,05:05,IF I AIN'T GOT YOU,ALICIA KEYS,THE DIARY OF ALICIA KEYS(琴韻心聲),,,1,6,2026-03-22T00:34:46
2026-03-21,03/21,05:08,沒離開過,林志炫,擦聲而過 II,,,1,6,2026-03-22T00:34:46
2026-03-21,03/21,05:14,我真的愛錯,陳潔儀,炫耀,,,1,7,2026-03-22T00:35:04
2026-03-21,03/21,05:17,LOVE WILL LEAD YOU BACK,TAYLOR DAYNE,THE VERY BEST OF LOVE IS LOVE,,,1,7,2026-03-22T00:35:04
2026-03-21,03/21,05:22,來日方長,Miu朱俐靜,來日方長,,,1,7,2026-03-22T00:35:04
2026-03-21,03/21,05:27,沒有我你怎麼辦,何潤東,沒有我你怎麼辦,,,1,7,2026-03-22T00:35:04
2026-03-21,03/21,05:32,慢慢等,韋禮安,首張同名全創作專輯,,,1,7,2026-03-22T00:35:04
2026-03-21,03/21,05:36,天使也會受傷,小男孩樂團,ONE THING,,,1,7,2026-03-22T00:35:04
2026-03-21,03/21,05:41,"EYES, NOSE, LIPS(韓)",TAEYANG(BIGBANG),RISE,,,1,7,2026-03-22T00:35:04
2026-03-21,03/21,05:45,許願,古巨基 / 梁詠琪,古巨基,,,1,7,2026-03-22T00:35:04
2026-03-21,03/21,05:49,偏見(原創版),阿沁,,,,1,7,2026-03-22T00:35:04
2026-03-21,03/21,05:53,JUST MY IMAGINATION(RUNNING AWAY WITH ME),BOYZ II MEN,MOTOWN:HITSVILLE USA(摩城全精選),,,1,7,2026-03-22T00:35:04
2026-03-21,03/21,05:58,製造愛情,演奏曲,韓劇 個人取向 電視原聲帶,,,1,7,2026-03-22T00:35:04
2026-03-21,03/21,06:00,和你在一起,陳綺貞,讓我想一想,,,1,7,2026-03-22T00:35:04
2026-03-21,03/21,06:03,你不是一個好情人,娃娃(金智娟),大雨,,,1,8,2026-03-22T00:35:09
2026-03-21,03/21,06:07,最後還是會,熊天平,最後還是會,,,1,8,2026-03-22T00:35:09
2026-03-21,03/21,06:12,我想要說,蔡旻佑,19,,,1,8,2026-03-22T00:35:09
2026-03-21,03/21,06:16,這樣愛你好可怕,林凡,眼淚流回去,,,1,8,2026-03-22T00:35:09
2026-03-21,03/21,06:21,癢癢,八三夭 / 周湯豪,顛倒世界,,,1,8,2026-03-22T00:35:09
2026-03-21,03/21,06:24,PAPRIKA(日),米津玄師,STRAY SHEEP,,,1,8,2026-03-22T00:35:09
2026-03-21,03/21,06:27,慢靈魂,盧廣仲,慢靈魂,,,1,8,2026-03-22T00:35:09
2026-03-21,03/21,06:33,你的背包,陳奕迅,SPECIAL THANKS TO...,,,1,8,2026-03-22T00:35:09
2026-03-21,03/21,06:37,拋物線,蔡健雅,若你碰到他,,,1,8,2026-03-22T00:35:09
2026-03-21,03/21,06:42,SO FAR AWAY,羊毛與千葉花,LIVE IN LIVING FOR GOOD NIGHT,,,1,8,2026-03-22T00:35:09
2026-03-21,03/21,06:46,用盡一生的愛,張克帆,風的淚,,,1,8,2026-03-22T00:35:09
2026-03-21,03/21,06:51,LOVE THE WAY YOU LIE,EMINEM / RIHANNA,RECOVERY(好的很),,,1,8,2026-03-22T00:35:09
