日期,日期_mmdd,播出時間,歌曲名稱,演唱(奏)者,專輯,出版者,CD編號,dt_days_ago,page,scraped_at
2026-02-06,02/06,00:00,不必在乎我是誰,林憶蓮,不必在乎我是誰,,,1,1,2026-02-07T00:51:19
2026-02-06,02/06,00:05,過火,張信哲,寬容,,,1,1,2026-02-07T00:51:19
2026-02-06,02/06,00:09,YESTERDAY(國),蔡淳佳,慶幸擁有蔡淳佳,,,1,1,2026-02-07T00:51:19
2026-02-06,02/06,00:14,HAVE A NICE DAY(國),魏如萱(娃娃),HAVE A NICE DAY,,,1,1,2026-02-07T00:51:19
2026-02-06,02/06,00:18,BIG YELLOW TAXI,COUNTING CROWS(數烏鴉合唱團),HARD CANDY(硬糖果),,,1,1,2026-02-07T00:51:19
2026-02-06,02/06,00:22,WE CAN'T BE FRIENDS(WAIT FOR YOUR LOVE),ARIANA GRANDE(亞莉安娜.格蘭德),ETERNAL SUNSHINE,,,1,1,2026-02-07T00:51:19
2026-02-06,02/06,00:25,垃圾帶走,張語噥,,,,1,1,2026-02-07T00:51:19
2026-02-06,02/06,00:28,愛人,JOANNA王若琳,愛的呼喚LOVE IS CALLING ME,,,1,1,2026-02-07T00:51:19
2026-02-06,02/06,00:32,STAND BY ME,BEN E.KING,THE POWER OF MOVIES,,,1,1,2026-02-07T00:51:19
2026-02-06,02/06,00:36,飄洋過海來看你,邰正宵,歌者2逆風行歌,,,1,1,2026-02-07T00:51:19
2026-02-06,02/06,00:40,你是我的眼,動力火車,繼續轉動,,,1,1,2026-02-07T00:51:19
2026-02-06,02/06,00:45,難以抗拒你容顏,林隆璇,MEN'S TALK ABOUT LOVE精選,,,1,1,2026-02-07T00:51:19
2026-02-06,02/06,00:50,那女孩對我說,黃義達,專屬密碼,,,1,2,2026-02-07T00:51:21
2026-02-06,02/06,00:54,WE ARE[2 OF US](日),大無限樂團(DO AS INFINITY),2 OF US [BLUE] -14 RE:SINGLES-,,,1,2,2026-02-07T00:51:21
2026-02-06,02/06,01:00,我喜歡,梁靜茹,"SUNRISE,我喜歡",,,1,2,2026-02-07T00:51:21
2026-02-06,02/06,01:05,I LOVE THE WAY YOU LOVE ME,BOYZONE,BY REQUEST(最愛精選),,,1,2,2026-02-07T00:51:21
2026-02-06,02/06,01:09,愛愛愛,柯有倫,ONE DAY,,,1,2,2026-02-07T00:51:21
2026-02-06,02/06,01:13,雙手的溫柔,江美琪,悄悄話,,,1,2,2026-02-07T00:51:21
2026-02-06,02/06,01:17,囚鳥,彭羚,囚鳥,,,1,2,2026-02-07T00:51:21
2026-02-06,02/06,01:22,悲傷止步,解偉苓,放逐愛情,,,1,2,2026-02-07T00:51:21
2026-02-06,02/06,01:27,天使也會受傷,小男孩樂團,ONE THING,,,1,2,2026-02-07T00:51:21
2026-02-06,02/06,01:32,RING DING DONG(韓),SHINee,第三張迷你專輯 我們的2009(2009.YEAR OF US),,,1,2,2026-02-07T00:51:21
2026-02-06,02/06,01:36,BIG ENERGY(REMIX),LATTO / MARIAH CAREY,,,,1,2,2026-02-07T00:51:21
2026-02-06,02/06,01:39,黑暗騎士,VOX玩聲樂團,VOX 2,,,1,2,2026-02-07T00:51:21
2026-02-06,02/06,01:43,練愛,小宇 宋念宇,就站在這裡,,,1,3,2026-02-07T00:51:24
2026-02-06,02/06,01:48,隱形的翅膀,張韶涵,潘朵拉,,,1,3,2026-02-07T00:51:24
2026-02-06,02/06,01:52,旋木,王菲,將愛,,,1,3,2026-02-07T00:51:24
2026-02-06,02/06,01:56,DROP IN THE OCEAN,OMI / ARONCHUPA(DJ),ME 4 U(熱情無國界),,,1,3,2026-02-07T00:51:24
2026-02-06,02/06,02:00,碧海情天,萬芳,放心,,,1,3,2026-02-07T00:51:24
2026-02-06,02/06,02:05,猜不透,丁噹,我愛上的,,,1,3,2026-02-07T00:51:24
2026-02-06,02/06,02:09,美麗心情,本多RURU,美麗心情,,,1,3,2026-02-07T00:51:24
