日期,日期_mmdd,播出時間,歌曲名稱,演唱(奏)者,專輯,出版者,CD編號,dt_days_ago,page,scraped_at
2026-03-12,03/12,00:54,愛是甜的,郭子(郭蘅祈) / 方文琳 / 葉樹茵 / 于冠華,愛是甜的,,,1,2,2026-03-13T01:00:44
2026-03-12,03/12,00:58,IS THERE SOMETHING ABOUT TALONTINO?,岩代太郎,ON THE SIXTH LINE(六線譜),,,1,2,2026-03-13T01:00:44
2026-03-12,03/12,01:00,戀人啊!,辛曉琪,戀人啊!,,,1,2,2026-03-13T01:00:44
2026-03-12,03/12,01:05,CIRCLE IN THE SAND,BELINDA CARLISLE,HEAVEN ON EARTH(人間天堂),,,1,2,2026-03-13T01:00:44
2026-03-12,03/12,01:09,SUPERMAN(國),曹格,SUPERMAN,,,1,2,2026-03-13T01:00:44
2026-03-12,03/12,01:13,HOLD ME NOW,THOMPSON TWINS,WEDDING SINGER SOUNDTRACK,,,1,2,2026-03-13T01:00:44
2026-03-12,03/12,01:17,2021 手牽手,大合唱,,,,1,2,2026-03-13T01:00:44
2026-03-12,03/12,01:23,LOVE VIRUS(韓),基賢(MONSTA X) / 雪娥(宇宙少女),金秘書為何那樣 韓劇原聲帶,,,1,2,2026-03-13T01:00:44
2026-03-12,03/12,01:26,YESTERDAY(國),蔡淳佳,慶幸擁有蔡淳佳,,,1,2,2026-03-13T01:00:44
2026-03-12,03/12,01:31,最後一次溫柔,陳昇,放肆的情人,,,1,2,2026-03-13T01:00:44
2026-03-12,03/12,01:36,我愛上的,丁噹,我愛上的,,,1,2,2026-03-13T01:00:44
2026-03-12,03/12,01:40,21個人,游鴻明,下沙,,,1,2,2026-03-13T01:00:44
2026-03-12,03/12,01:45,I DON'T BELIEVE YOU,PINK,FUNHOUSE(搖滾遊樂園),,,1,3,2026-03-13T01:00:46
2026-03-12,03/12,01:49,工作與休息(My Duty),盧廣仲,他馬克老闆 電影主題曲,,,1,3,2026-03-13T01:00:46
2026-03-12,03/12,01:53,懼高症,徐佳瑩,極限,,,1,3,2026-03-13T01:00:46
2026-03-12,03/12,01:57,THE SOUND OF MUSIC,西村由紀江,你的光輝時刻,,,1,3,2026-03-13T01:00:46
2026-03-12,03/12,02:00,裙擺搖搖,李心潔,裙擺搖搖,,,1,3,2026-03-13T01:00:46
2026-03-12,03/12,02:04,BABY,JUSTIN BIEBER / LUDACRIS,MY WORLDS(我的全世界),,,1,3,2026-03-13T01:00:46
2026-03-12,03/12,02:07,LIN極限,A-LIN,寂寞不痛,,,1,3,2026-03-13T01:00:46
2026-03-12,03/12,02:11,只想愛你,楊丞琳,曖昧,,,1,3,2026-03-13T01:00:46
2026-03-12,03/12,02:16,QUEEN OF MY HEART,WESTLIFE,WORLD OF OUR OWN(我們的世界),,,1,3,2026-03-13T01:00:46
2026-03-12,03/12,02:20,問心無愧,趙詠華,問心無愧精選,,,1,3,2026-03-13T01:00:46
2026-03-12,03/12,02:26,BREATH(韓),SAM KIM,雖然是精神病但沒有關係 韓劇原聲帶,,,1,3,2026-03-13T01:00:46
2026-03-12,03/12,02:30,WILD WORLD,JOANNA王若琳,THE THINGS WE DO FOR LOVE為愛做的一切,,,1,3,2026-03-13T01:00:46
2026-03-12,03/12,02:34,好好呼吸,王宏恩,,,,1,4,2026-03-13T01:00:48
2026-03-12,03/12,02:38,你可以,莫文蔚,你可以,,,1,4,2026-03-13T01:00:48
2026-03-12,03/12,02:43,俯衝的靈魂,動力火車 / 林俊傑,結伴,,,1,4,2026-03-13T01:00:48
2026-03-12,03/12,02:47,鹿港小鎮,彭佳慧,MY MOMENTS 醉佳時分,,,1,4,2026-03-13T01:00:48
2026-03-12,03/12,02:52,吻別,陶晶瑩,愛缺,,,1,4,2026-03-13T01:00:48
2026-03-12,03/12,02:57,叔叔你好,SOUTH PITCH,七色海之戀,,,1,4,2026-03-13T01:00:48
2026-03-12,03/12,03:00,記得我,黃仲崑,記得我,,,1,4,2026-03-13T01:00:48
2026-03-12,03/12,03:04,HERE COMES THE SUN(LOVE VERSION),THE BEATLES,LOVE,,,1,4,2026-03-13T01:00:48
2026-03-12,03/12,03:08,愛妳!愛妳!,黃品源,愛妳! 愛妳!,,,1,4,2026-03-13T01:00:48
2026-03-12,03/12,03:12,當你,王心凌,王心凌 BEGIN...,,,1,4,2026-03-13T01:00:48
2026-03-12,03/12,03:16,BLEEDING LOVE,LEONA LEWIS(里歐娜),SPIRIT(心靈深處),,,1,4,2026-03-13T01:00:48
2026-03-12,03/12,03:20,忘不記,家家,忘不記,,,1,4,2026-03-13T01:00:48
2026-03-12,03/12,03:24,熱帶氣旋,ROOMIE,ROOMIE首張迷你專輯SUPER LOVER,,,1,5,2026-03-13T01:00:50
2026-03-12,03/12,03:29,記事本,周傳雄,TRANSFER周傳雄,,,1,5,2026-03-13T01:00:50
2026-03-12,03/12,03:33,末班車,蕭煌奇,孤獨的和弦,,,1,5,2026-03-13T01:00:50
2026-03-12,03/12,03:38,那一瞬間,李佳薇,痛快,,,1,5,2026-03-13T01:00:50
2026-03-12,03/12,03:43,LOVE [STORY](韓),S.E.S,CHRISTMAS SONGS,,,1,5,2026-03-13T01:00:50
2026-03-12,03/12,03:47,GHOSTBUSTERS,PENTATONIX(五聲音階),GHOSTBUSTERS(魔鬼剋星)電影原聲帶,,,1,5,2026-03-13T01:00:50
2026-03-12,03/12,03:51,凌晨三點鐘,張智成,凌晨三點鐘,,,1,5,2026-03-13T01:00:50
2026-03-12,03/12,03:55,好好對待她,梁文音,好好對待她,,,1,5,2026-03-13T01:00:50
2026-03-12,03/12,04:00,ROMANTIC(國),劉虹翎,夢時代,,,1,5,2026-03-13T01:00:50
2026-03-12,03/12,04:04,流浪的小孩,伊能靜,流浪的小孩,,,1,5,2026-03-13T01:00:50
2026-03-12,03/12,04:09,BE ALRIGHT(國),林芯儀,SINGING WITH YOU,,,1,5,2026-03-13T01:00:50
2026-03-12,03/12,04:12,驛動的心,姜育恆,驛動的心,,,1,5,2026-03-13T01:00:50
2026-03-12,03/12,04:16,一天到晚游泳的魚,張雨生,一天到晚游泳的魚,,,1,6,2026-03-13T01:00:52
